Bill_ID,Consumer_ID,Billing_Month,Units,Amount,Due_Date,Payment_Status,Arrear_Amount
BL0012616,CON01052,April 2025,177,796.5,2025-04-24,Paid,0.0
BL0012617,CON01052,May 2025,139,625.5,2025-05-25,Paid,0.0
BL0012618,CON01052,June 2025,142,639.0,2025-06-25,Paid,0.0
BL0012619,CON01052,July 2025,152,684.0,2025-07-26,Paid,0.0
BL0012620,CON01052,August 2025,179,805.5,2025-08-26,Paid,0.0
BL0012621,CON01052,September 2025,168,756.0,2025-09-26,Paid,0.0
BL0012622,CON01052,October 2025,179,805.5,2025-10-27,Paid,0.0
BL0012623,CON01052,November 2025,130,585.0,2025-11-27,Paid,0.0
BL0012624,CON01052,December 2025,176,792.0,2025-12-28,Paid,0.0
BL0012625,CON01053,January 2025,3260,30970.0,2025-01-21,Paid,0.0
BL0012626,CON01053,February 2025,3908,37126.0,2025-02-21,Paid,0.0
BL0012627,CON01053,March 2025,4562,43339.0,2025-03-24,Paid,0.0
BL0012628,CON01053,April 2025,4676,44422.0,2025-04-24,Paid,0.0
BL0012629,CON01053,May 2025,4186,39767.0,2025-05-25,Paid,0.0
BL0012630,CON01053,June 2025,2729,25925.5,2025-06-25,Paid,0.0
BL0012631,CON01053,July 2025,3131,29744.5,2025-07-26,Paid,0.0
BL0012632,CON01053,August 2025,4378,41591.0,2025-08-26,Unpaid,41591.0
BL0012633,CON01053,September 2025,5198,49381.0,2025-09-26,Paid,0.0
BL0012634,CON01053,October 2025,3914,37183.0,2025-10-27,Paid,0.0
BL0012635,CON01053,November 2025,3760,35720.0,2025-11-27,Paid,0.0
BL0012636,CON01053,December 2025,3907,37116.5,2025-12-28,Paid,0.0
BL0012637,CON01054,January 2025,488,3660.0,2025-01-21,Paid,0.0
BL0012638,CON01054,February 2025,553,4147.5,2025-02-21,Unpaid,4147.5
BL0012639,CON01054,March 2025,602,4515.0,2025-03-24,Paid,0.0
BL0012640,CON01054,April 2025,627,4702.5,2025-04-24,Paid,0.0
BL0012641,CON01054,May 2025,525,3937.5,2025-05-25,Paid,0.0
BL0012642,CON01054,June 2025,551,4132.5,2025-06-25,Paid,0.0
BL0012643,CON01054,July 2025,692,5190.0,2025-07-26,Paid,0.0
BL0012644,CON01054,August 2025,576,4320.0,2025-08-26,Paid,0.0
BL0012645,CON01054,September 2025,541,4057.5,2025-09-26,Paid,0.0
BL0012646,CON01054,October 2025,589,4417.5,2025-10-27,Paid,0.0
BL0012647,CON01054,November 2025,500,3750.0,2025-11-27,Paid,0.0
BL0012648,CON01054,December 2025,486,3645.0,2025-12-28,Unpaid,3645.0
BL0012649,CON01055,January 2025,44,22.0,2025-01-21,Paid,0.0
BL0012650,CON01055,February 2025,36,18.0,2025-02-21,Paid,0.0
BL0012651,CON01055,March 2025,49,24.5,2025-03-24,Unpaid,24.5
BL0012652,CON01055,April 2025,48,24.0,2025-04-24,Paid,0.0
BL0012653,CON01055,May 2025,43,21.5,2025-05-25,Paid,0.0
BL0012654,CON01055,June 2025,37,18.5,2025-06-25,Paid,0.0
BL0012655,CON01055,July 2025,56,28.0,2025-07-26,Paid,0.0
BL0012656,CON01055,August 2025,72,36.0,2025-08-26,Unpaid,36.0
BL0012657,CON01055,September 2025,46,23.0,2025-09-26,Paid,0.0
BL0012658,CON01055,October 2025,60,30.0,2025-10-27,Paid,0.0
BL0012659,CON01055,November 2025,46,23.0,2025-11-27,Paid,0.0
BL0012660,CON01055,December 2025,55,27.5,2025-12-28,Paid,0.0
BL0012661,CON01056,January 2025,161,724.5,2025-01-21,Paid,0.0
BL0012662,CON01056,February 2025,170,765.0,2025-02-21,Paid,0.0
BL0012663,CON01056,March 2025,174,783.0,2025-03-24,Paid,0.0
BL0012664,CON01056,April 2025,143,643.5,2025-04-24,Paid,0.0
BL0012665,CON01056,May 2025,118,531.0,2025-05-25,Paid,0.0
BL0012666,CON01056,June 2025,187,841.5,2025-06-25,Paid,0.0
BL0012667,CON01056,July 2025,156,702.0,2025-07-26,Paid,0.0
BL0012668,CON01056,August 2025,121,544.5,2025-08-26,Paid,0.0
BL0012669,CON01056,September 2025,218,981.0,2025-09-26,Paid,0.0
BL0012670,CON01056,October 2025,191,859.5,2025-10-27,Paid,0.0
BL0012671,CON01056,November 2025,162,729.0,2025-11-27,Unpaid,729.0
BL0012672,CON01056,December 2025,154,693.0,2025-12-28,Paid,0.0
BL0012673,CON01057,January 2025,701,5257.5,2025-01-21,Paid,0.0
BL0012674,CON01057,February 2025,528,3960.0,2025-02-21,Paid,0.0
BL0012675,CON01057,March 2025,504,3780.0,2025-03-24,Paid,0.0
BL0012676,CON01057,April 2025,584,4380.0,2025-04-24,Paid,0.0
BL0012677,CON01057,May 2025,724,5430.0,2025-05-25,Paid,0.0
BL0012678,CON01057,June 2025,640,4800.0,2025-06-25,Paid,0.0
BL0012679,CON01057,July 2025,717,5377.5,2025-07-26,Unpaid,5377.5
BL0012680,CON01057,August 2025,536,4020.0,2025-08-26,Paid,0.0
BL0012681,CON01057,September 2025,505,3787.5,2025-09-26,Paid,0.0
BL0012682,CON01057,October 2025,562,4215.0,2025-10-27,Paid,0.0
BL0012683,CON01057,November 2025,552,4140.0,2025-11-27,Paid,0.0
BL0012684,CON01057,December 2025,576,4320.0,2025-12-28,Paid,0.0
BL0012685,CON01058,January 2025,171,769.5,2025-01-21,Paid,0.0
BL0012686,CON01058,February 2025,135,607.5,2025-02-21,Paid,0.0
BL0012687,CON01058,March 2025,137,616.5,2025-03-24,Paid,0.0
BL0012688,CON01058,April 2025,126,567.0,2025-04-24,Paid,0.0
BL0012689,CON01058,May 2025,159,715.5,2025-05-25,Paid,0.0
BL0012690,CON01058,June 2025,133,598.5,2025-06-25,Paid,0.0
BL0012691,CON01058,July 2025,69,310.5,2025-07-26,Paid,0.0
BL0012692,CON01058,August 2025,170,765.0,2025-08-26,Paid,0.0
BL0012693,CON01058,September 2025,203,913.5,2025-09-26,Paid,0.0
BL0012694,CON01058,October 2025,155,697.5,2025-10-27,Paid,0.0
BL0012695,CON01058,November 2025,217,976.5,2025-11-27,Paid,0.0
BL0012696,CON01058,December 2025,114,513.0,2025-12-28,Paid,0.0
BL0012697,CON01059,January 2025,166,747.0,2025-01-21,Paid,0.0
BL0012698,CON01059,February 2025,118,531.0,2025-02-21,Paid,0.0
BL0012699,CON01059,March 2025,146,657.0,2025-03-24,Paid,0.0
BL0012700,CON01059,April 2025,118,531.0,2025-04-24,Paid,0.0
BL0012701,CON01059,May 2025,118,531.0,2025-05-25,Paid,0.0
BL0012702,CON01059,June 2025,128,576.0,2025-06-25,Paid,0.0
BL0012703,CON01059,July 2025,126,567.0,2025-07-26,Paid,0.0
BL0012704,CON01059,August 2025,139,625.5,2025-08-26,Paid,0.0
BL0012705,CON01059,September 2025,173,778.5,2025-09-26,Paid,0.0
BL0012706,CON01059,October 2025,186,837.0,2025-10-27,Paid,0.0
BL0012707,CON01059,November 2025,136,612.0,2025-11-27,Paid,0.0
BL0012708,CON01059,December 2025,143,643.5,2025-12-28,Paid,0.0
BL0012709,CON01060,January 2025,284,2130.0,2025-01-21,Paid,0.0
BL0012710,CON01060,February 2025,678,5085.0,2025-02-21,Paid,0.0
BL0012711,CON01060,March 2025,522,3915.0,2025-03-24,Paid,0.0
BL0012712,CON01060,April 2025,755,5662.5,2025-04-24,Paid,0.0
BL0012713,CON01060,May 2025,582,4365.0,2025-05-25,Paid,0.0
BL0012714,CON01060,June 2025,333,2497.5,2025-06-25,Paid,0.0
BL0012715,CON01060,July 2025,724,5430.0,2025-07-26,Paid,0.0
BL0012716,CON01060,August 2025,698,5235.0,2025-08-26,Paid,0.0
BL0012717,CON01060,September 2025,649,4867.5,2025-09-26,Paid,0.0
BL0012718,CON01060,October 2025,474,3555.0,2025-10-27,Paid,0.0
BL0012719,CON01060,November 2025,733,5497.5,2025-11-27,Paid,0.0
BL0012720,CON01060,December 2025,393,2947.5,2025-12-28,Paid,0.0
BL0012721,CON01061,January 2025,4494,42693.0,2025-01-21,Paid,0.0
BL0012722,CON01061,February 2025,3112,29564.0,2025-02-21,Paid,0.0
BL0012723,CON01061,March 2025,4508,42826.0,2025-03-24,Paid,0.0
BL0012724,CON01061,April 2025,4269,40555.5,2025-04-24,Paid,0.0
BL0012725,CON01061,May 2025,4880,46360.0,2025-05-25,Paid,0.0
BL0012726,CON01061,June 2025,4390,41705.0,2025-06-25,Paid,0.0
BL0012727,CON01061,July 2025,3933,37363.5,2025-07-26,Paid,0.0
BL0012728,CON01061,August 2025,1795,17052.5,2025-08-26,Paid,0.0
BL0012729,CON01061,September 2025,4660,44270.0,2025-09-26,Paid,0.0
BL0012730,CON01061,October 2025,4266,40527.0,2025-10-27,Paid,0.0
BL0012731,CON01061,November 2025,4603,43728.5,2025-11-27,Paid,0.0
BL0012732,CON01061,December 2025,4210,39995.0,2025-12-28,Paid,0.0
BL0012733,CON01062,January 2025,49,24.5,2025-01-21,Paid,0.0
BL0012734,CON01062,February 2025,57,28.5,2025-02-21,Paid,0.0
BL0012735,CON01062,March 2025,78,39.0,2025-03-24,Paid,0.0
BL0012736,CON01062,April 2025,55,27.5,2025-04-24,Paid,0.0
BL0012737,CON01062,May 2025,41,20.5,2025-05-25,Paid,0.0
BL0012738,CON01062,June 2025,52,26.0,2025-06-25,Paid,0.0
BL0012739,CON01062,July 2025,41,20.5,2025-07-26,Paid,0.0
BL0012740,CON01062,August 2025,75,37.5,2025-08-26,Paid,0.0
BL0012741,CON01062,September 2025,58,29.0,2025-09-26,Paid,0.0
BL0012742,CON01062,October 2025,62,31.0,2025-10-27,Paid,0.0
BL0012743,CON01062,November 2025,45,22.5,2025-11-27,Paid,0.0
BL0012744,CON01062,December 2025,54,27.0,2025-12-28,Paid,0.0
BL0012745,CON01063,January 2025,669,5017.5,2025-01-21,Paid,0.0
BL0012746,CON01063,February 2025,560,4200.0,2025-02-21,Paid,0.0
BL0012747,CON01063,March 2025,328,2460.0,2025-03-24,Paid,0.0
BL0012748,CON01063,April 2025,437,3277.5,2025-04-24,Paid,0.0
BL0012749,CON01063,May 2025,619,4642.5,2025-05-25,Paid,0.0
BL0012750,CON01063,June 2025,680,5100.0,2025-06-25,Paid,0.0
BL0012751,CON01063,July 2025,898,6735.0,2025-07-26,Paid,0.0
BL0012752,CON01063,August 2025,473,3547.5,2025-08-26,Paid,0.0
BL0012753,CON01063,September 2025,525,3937.5,2025-09-26,Paid,0.0
BL0012754,CON01063,October 2025,573,4297.5,2025-10-27,Paid,0.0
BL0012755,CON01063,November 2025,365,2737.5,2025-11-27,Paid,0.0
BL0012756,CON01063,December 2025,513,3847.5,2025-12-28,Unpaid,3847.5
BL0012757,CON01064,January 2025,145,652.5,2025-01-21,Paid,0.0
BL0012758,CON01064,February 2025,142,639.0,2025-02-21,Unpaid,639.0
BL0012759,CON01064,March 2025,79,355.5,2025-03-24,Paid,0.0
BL0012760,CON01064,April 2025,101,454.5,2025-04-24,Paid,0.0
BL0012761,CON01064,May 2025,171,769.5,2025-05-25,Paid,0.0
BL0012762,CON01064,June 2025,118,531.0,2025-06-25,Paid,0.0
BL0012763,CON01064,July 2025,161,724.5,2025-07-26,Paid,0.0
BL0012764,CON01064,August 2025,206,927.0,2025-08-26,Unpaid,927.0
BL0012765,CON01064,September 2025,158,711.0,2025-09-26,Paid,0.0
BL0012766,CON01064,October 2025,157,706.5,2025-10-27,Paid,0.0
BL0012767,CON01064,November 2025,130,585.0,2025-11-27,Paid,0.0
BL0012768,CON01064,December 2025,161,724.5,2025-12-28,Paid,0.0
BL0012769,CON01065,January 2025,136,612.0,2025-01-21,Paid,0.0
BL0012770,CON01065,February 2025,126,567.0,2025-02-21,Paid,0.0
BL0012771,CON01065,March 2025,162,729.0,2025-03-24,Paid,0.0
BL0012772,CON01065,April 2025,116,522.0,2025-04-24,Paid,0.0
BL0012773,CON01065,May 2025,98,441.0,2025-05-25,Paid,0.0
BL0012774,CON01065,June 2025,57,256.5,2025-06-25,Paid,0.0
BL0012775,CON01065,July 2025,41,184.5,2025-07-26,Paid,0.0
BL0012776,CON01065,August 2025,52,234.0,2025-08-26,Paid,0.0
BL0012777,CON01065,September 2025,41,184.5,2025-09-26,Paid,0.0
BL0012778,CON01065,October 2025,43,193.5,2025-10-27,Unpaid,193.5
BL0012779,CON01065,November 2025,58,261.0,2025-11-27,Unpaid,261.0
BL0012780,CON01065,December 2025,26,117.0,2025-12-28,Paid,0.0
BL0012781,CON01066,January 2025,421,3157.5,2025-01-21,Paid,0.0
BL0012782,CON01066,February 2025,643,4822.5,2025-02-21,Paid,0.0
BL0012783,CON01066,March 2025,633,4747.5,2025-03-24,Paid,0.0
BL0012784,CON01066,April 2025,461,3457.5,2025-04-24,Paid,0.0
BL0012785,CON01066,May 2025,744,5580.0,2025-05-25,Paid,0.0
BL0012786,CON01066,June 2025,556,4170.0,2025-06-25,Paid,0.0
BL0012787,CON01066,July 2025,736,5520.0,2025-07-26,Paid,0.0
BL0012788,CON01066,August 2025,840,6300.0,2025-08-26,Unpaid,6300.0
BL0012789,CON01066,September 2025,394,2955.0,2025-09-26,Unpaid,2955.0
BL0012790,CON01066,October 2025,669,5017.5,2025-10-27,Paid,0.0
BL0012791,CON01066,November 2025,491,3682.5,2025-11-27,Unpaid,3682.5
BL0012792,CON01066,December 2025,631,4732.5,2025-12-28,Paid,0.0
BL0012793,CON01067,January 2025,131,589.5,2025-01-21,Paid,0.0
BL0012794,CON01067,February 2025,122,549.0,2025-02-21,Paid,0.0
BL0012795,CON01067,March 2025,140,630.0,2025-03-24,Paid,0.0
BL0012796,CON01067,April 2025,145,652.5,2025-04-24,Paid,0.0
BL0012797,CON01067,May 2025,151,679.5,2025-05-25,Unpaid,679.5
BL0012798,CON01067,June 2025,110,495.0,2025-06-25,Paid,0.0
BL0012799,CON01067,July 2025,157,706.5,2025-07-26,Paid,0.0
BL0012800,CON01067,August 2025,140,630.0,2025-08-26,Paid,0.0
BL0012801,CON01067,September 2025,154,693.0,2025-09-26,Paid,0.0
BL0012802,CON01067,October 2025,125,562.5,2025-10-27,Paid,0.0
BL0012803,CON01067,November 2025,121,544.5,2025-11-27,Unpaid,544.5
BL0012804,CON01067,December 2025,159,715.5,2025-12-28,Paid,0.0
BL0012805,CON01068,January 2025,163,733.5,2025-01-21,Paid,0.0
BL0012806,CON01068,February 2025,115,517.5,2025-02-21,Paid,0.0
BL0012807,CON01068,March 2025,125,562.5,2025-03-24,Paid,0.0
BL0012808,CON01068,April 2025,145,652.5,2025-04-24,Paid,0.0
BL0012809,CON01068,May 2025,85,382.5,2025-05-25,Unpaid,382.5
BL0012810,CON01068,June 2025,104,468.0,2025-06-25,Paid,0.0
BL0012811,CON01068,July 2025,117,526.5,2025-07-26,Paid,0.0
BL0012812,CON01068,August 2025,159,715.5,2025-08-26,Paid,0.0
BL0012813,CON01068,September 2025,182,819.0,2025-09-26,Paid,0.0
BL0012814,CON01068,October 2025,186,837.0,2025-10-27,Paid,0.0
BL0012815,CON01068,November 2025,155,697.5,2025-11-27,Paid,0.0
BL0012816,CON01068,December 2025,157,706.5,2025-12-28,Paid,0.0
BL0012817,CON01069,January 2025,196,882.0,2025-01-21,Paid,0.0
BL0012818,CON01069,February 2025,164,738.0,2025-02-21,Paid,0.0
BL0012819,CON01069,March 2025,85,382.5,2025-03-24,Paid,0.0
BL0012820,CON01069,April 2025,93,418.5,2025-04-24,Unpaid,418.5
BL0012821,CON01069,May 2025,179,805.5,2025-05-25,Paid,0.0
BL0012822,CON01069,June 2025,140,630.0,2025-06-25,Unpaid,630.0
BL0012823,CON01069,July 2025,149,670.5,2025-07-26,Paid,0.0
BL0012824,CON01069,August 2025,158,711.0,2025-08-26,Paid,0.0
BL0012825,CON01069,September 2025,161,724.5,2025-09-26,Paid,0.0
BL0012826,CON01069,October 2025,162,729.0,2025-10-27,Paid,0.0
BL0012827,CON01069,November 2025,130,585.0,2025-11-27,Paid,0.0
BL0012828,CON01069,December 2025,117,526.5,2025-12-28,Paid,0.0
BL0012829,CON01070,January 2025,158,711.0,2025-01-21,Paid,0.0
BL0012830,CON01070,February 2025,131,589.5,2025-02-21,Unpaid,589.5
BL0012831,CON01070,March 2025,119,535.5,2025-03-24,Paid,0.0
BL0012832,CON01070,April 2025,177,796.5,2025-04-24,Paid,0.0
BL0012833,CON01070,May 2025,115,517.5,2025-05-25,Paid,0.0
BL0012834,CON01070,June 2025,192,864.0,2025-06-25,Paid,0.0
BL0012835,CON01070,July 2025,99,445.5,2025-07-26,Paid,0.0
BL0012836,CON01070,August 2025,129,580.5,2025-08-26,Paid,0.0
BL0012837,CON01070,September 2025,148,666.0,2025-09-26,Paid,0.0
BL0012838,CON01070,October 2025,139,625.5,2025-10-27,Paid,0.0
BL0012839,CON01070,November 2025,129,580.5,2025-11-27,Unpaid,580.5
BL0012840,CON01070,December 2025,139,625.5,2025-12-28,Paid,0.0
BL0012841,CON01071,January 2025,139,625.5,2025-01-21,Paid,0.0
BL0012842,CON01071,February 2025,149,670.5,2025-02-21,Unpaid,670.5
BL0012843,CON01071,March 2025,149,670.5,2025-03-24,Paid,0.0
BL0012844,CON01071,April 2025,168,756.0,2025-04-24,Paid,0.0
BL0012845,CON01071,May 2025,118,531.0,2025-05-25,Paid,0.0
BL0012846,CON01071,June 2025,157,706.5,2025-06-25,Paid,0.0
BL0012847,CON01071,July 2025,118,531.0,2025-07-26,Paid,0.0
BL0012848,CON01071,August 2025,170,765.0,2025-08-26,Paid,0.0
BL0012849,CON01071,September 2025,201,904.5,2025-09-26,Paid,0.0
BL0012850,CON01071,October 2025,147,661.5,2025-10-27,Paid,0.0
BL0012851,CON01071,November 2025,138,621.0,2025-11-27,Paid,0.0
BL0012852,CON01071,December 2025,135,607.5,2025-12-28,Paid,0.0
BL0012853,CON01072,January 2025,160,720.0,2025-01-21,Paid,0.0
BL0012854,CON01072,February 2025,166,747.0,2025-02-21,Paid,0.0
BL0012855,CON01072,March 2025,138,621.0,2025-03-24,Paid,0.0
BL0012856,CON01072,April 2025,213,958.5,2025-04-24,Paid,0.0
BL0012857,CON01072,May 2025,163,733.5,2025-05-25,Paid,0.0
BL0012858,CON01072,June 2025,160,720.0,2025-06-25,Paid,0.0
BL0012859,CON01072,July 2025,122,549.0,2025-07-26,Paid,0.0
BL0012860,CON01072,August 2025,139,625.5,2025-08-26,Paid,0.0
BL0012861,CON01072,September 2025,137,616.5,2025-09-26,Paid,0.0
BL0012862,CON01072,October 2025,104,468.0,2025-10-27,Paid,0.0
BL0012863,CON01072,November 2025,162,729.0,2025-11-27,Paid,0.0
BL0012864,CON01072,December 2025,118,531.0,2025-12-28,Paid,0.0
BL0012865,CON01073,January 2025,121,544.5,2025-01-21,Paid,0.0
BL0012866,CON01073,February 2025,136,612.0,2025-02-21,Paid,0.0
BL0012867,CON01073,March 2025,108,486.0,2025-03-24,Paid,0.0
BL0012868,CON01073,April 2025,155,697.5,2025-04-24,Paid,0.0
BL0012869,CON01073,May 2025,192,864.0,2025-05-25,Paid,0.0
BL0012870,CON01073,June 2025,93,418.5,2025-06-25,Paid,0.0
BL0012871,CON01073,July 2025,132,594.0,2025-07-26,Paid,0.0
BL0012872,CON01073,August 2025,132,594.0,2025-08-26,Paid,0.0
BL0012873,CON01073,September 2025,191,859.5,2025-09-26,Paid,0.0
BL0012874,CON01073,October 2025,166,747.0,2025-10-27,Paid,0.0
BL0012875,CON01073,November 2025,109,490.5,2025-11-27,Paid,0.0
BL0012876,CON01073,December 2025,110,495.0,2025-12-28,Paid,0.0
BL0012877,CON01074,January 2025,150,675.0,2025-01-21,Paid,0.0
BL0012878,CON01074,February 2025,130,585.0,2025-02-21,Paid,0.0
BL0012879,CON01074,March 2025,189,850.5,2025-03-24,Paid,0.0
BL0012880,CON01074,April 2025,124,558.0,2025-04-24,Paid,0.0
BL0012881,CON01074,May 2025,148,666.0,2025-05-25,Paid,0.0
BL0012882,CON01074,June 2025,167,751.5,2025-06-25,Paid,0.0
BL0012883,CON01074,July 2025,157,706.5,2025-07-26,Paid,0.0
BL0012884,CON01074,August 2025,195,877.5,2025-08-26,Paid,0.0
BL0012885,CON01074,September 2025,192,864.0,2025-09-26,Paid,0.0
BL0012886,CON01074,October 2025,152,684.0,2025-10-27,Paid,0.0
BL0012887,CON01074,November 2025,166,747.0,2025-11-27,Paid,0.0
BL0012888,CON01074,December 2025,159,715.5,2025-12-28,Paid,0.0
BL0012889,CON01075,January 2025,56,28.0,2025-01-21,Unpaid,28.0
BL0012890,CON01075,February 2025,48,24.0,2025-02-21,Paid,0.0
BL0012891,CON01075,March 2025,60,30.0,2025-03-24,Paid,0.0
BL0012892,CON01075,April 2025,52,26.0,2025-04-24,Paid,0.0
BL0012893,CON01075,May 2025,43,21.5,2025-05-25,Paid,0.0
BL0012894,CON01075,June 2025,65,32.5,2025-06-25,Paid,0.0
BL0012895,CON01075,July 2025,27,13.5,2025-07-26,Paid,0.0
BL0012896,CON01075,August 2025,51,25.5,2025-08-26,Paid,0.0
BL0012897,CON01075,September 2025,37,18.5,2025-09-26,Paid,0.0
BL0012898,CON01075,October 2025,55,27.5,2025-10-27,Paid,0.0
BL0012899,CON01075,November 2025,50,25.0,2025-11-27,Paid,0.0
BL0012900,CON01075,December 2025,49,24.5,2025-12-28,Paid,0.0
BL0012901,CON01076,January 2025,122,549.0,2025-01-21,Unpaid,549.0
BL0012902,CON01076,February 2025,132,594.0,2025-02-21,Paid,0.0
BL0012903,CON01076,March 2025,152,684.0,2025-03-24,Paid,0.0
BL0012904,CON01076,April 2025,158,711.0,2025-04-24,Paid,0.0
BL0012905,CON01076,May 2025,152,684.0,2025-05-25,Unpaid,684.0
BL0012906,CON01076,June 2025,157,706.5,2025-06-25,Paid,0.0
BL0012907,CON01076,July 2025,110,495.0,2025-07-26,Paid,0.0
BL0012908,CON01076,August 2025,160,720.0,2025-08-26,Unpaid,720.0
BL0012909,CON01076,September 2025,170,765.0,2025-09-26,Paid,0.0
BL0012910,CON01076,October 2025,154,693.0,2025-10-27,Paid,0.0
BL0012911,CON01076,November 2025,112,504.0,2025-11-27,Paid,0.0
BL0012912,CON01076,December 2025,131,589.5,2025-12-28,Paid,0.0
BL0012913,CON01077,January 2025,173,778.5,2025-01-21,Paid,0.0
BL0012914,CON01077,February 2025,156,702.0,2025-02-21,Paid,0.0
BL0012915,CON01077,March 2025,173,778.5,2025-03-24,Paid,0.0
BL0012916,CON01077,April 2025,149,670.5,2025-04-24,Paid,0.0
BL0012917,CON01077,May 2025,141,634.5,2025-05-25,Paid,0.0
BL0012918,CON01077,June 2025,173,778.5,2025-06-25,Paid,0.0
BL0012919,CON01077,July 2025,142,639.0,2025-07-26,Unpaid,639.0
BL0012920,CON01077,August 2025,150,675.0,2025-08-26,Paid,0.0
BL0012921,CON01077,September 2025,158,711.0,2025-09-26,Unpaid,711.0
BL0012922,CON01077,October 2025,92,414.0,2025-10-27,Paid,0.0
BL0012923,CON01077,November 2025,122,549.0,2025-11-27,Paid,0.0
BL0012924,CON01077,December 2025,143,643.5,2025-12-28,Paid,0.0
BL0012925,CON01078,January 2025,595,4462.5,2025-01-21,Paid,0.0
BL0012926,CON01078,February 2025,473,3547.5,2025-02-21,Paid,0.0
BL0012927,CON01078,March 2025,646,4845.0,2025-03-24,Paid,0.0
BL0012928,CON01078,April 2025,499,3742.5,2025-04-24,Paid,0.0
BL0012929,CON01078,May 2025,410,3075.0,2025-05-25,Paid,0.0
BL0012930,CON01078,June 2025,715,5362.5,2025-06-25,Paid,0.0
BL0012931,CON01078,July 2025,438,3285.0,2025-07-26,Paid,0.0
BL0012932,CON01078,August 2025,642,4815.0,2025-08-26,Paid,0.0
BL0012933,CON01078,September 2025,658,4935.0,2025-09-26,Paid,0.0
BL0012934,CON01078,October 2025,524,3930.0,2025-10-27,Paid,0.0
BL0012935,CON01078,November 2025,608,4560.0,2025-11-27,Paid,0.0
BL0012936,CON01078,December 2025,739,5542.5,2025-12-28,Paid,0.0
BL0012937,CON01079,January 2025,165,742.5,2025-01-21,Paid,0.0
BL0012938,CON01079,February 2025,132,594.0,2025-02-21,Paid,0.0
BL0012939,CON01079,March 2025,141,634.5,2025-03-24,Paid,0.0
BL0012940,CON01079,April 2025,105,472.5,2025-04-24,Unpaid,472.5
BL0012941,CON01079,May 2025,140,630.0,2025-05-25,Paid,0.0
BL0012942,CON01079,June 2025,22,99.0,2025-06-25,Unpaid,99.0
BL0012943,CON01079,July 2025,35,157.5,2025-07-26,Paid,0.0
BL0012944,CON01079,August 2025,46,207.0,2025-08-26,Paid,0.0
BL0012945,CON01079,September 2025,37,166.5,2025-09-26,Paid,0.0
BL0012946,CON01079,October 2025,25,112.5,2025-10-27,Paid,0.0
BL0012947,CON01079,November 2025,35,157.5,2025-11-27,Paid,0.0
BL0012948,CON01079,December 2025,25,112.5,2025-12-28,Paid,0.0
BL0012949,CON01080,January 2025,3615,34342.5,2025-01-21,Paid,0.0
BL0012950,CON01080,February 2025,3770,35815.0,2025-02-21,Paid,0.0
BL0012951,CON01080,March 2025,4892,46474.0,2025-03-24,Paid,0.0
BL0012952,CON01080,April 2025,4507,42816.5,2025-04-24,Unpaid,42816.5
BL0012953,CON01080,May 2025,4919,46730.5,2025-05-25,Paid,0.0
BL0012954,CON01080,June 2025,3509,33335.5,2025-06-25,Paid,0.0
BL0012955,CON01080,July 2025,5706,54207.0,2025-07-26,Paid,0.0
BL0012956,CON01080,August 2025,4218,40071.0,2025-08-26,Paid,0.0
BL0012957,CON01080,September 2025,2554,24263.0,2025-09-26,Paid,0.0
BL0012958,CON01080,October 2025,4061,38579.5,2025-10-27,Paid,0.0
BL0012959,CON01080,November 2025,3224,30628.0,2025-11-27,Paid,0.0
BL0012960,CON01080,December 2025,3917,37211.5,2025-12-28,Paid,0.0
BL0012961,CON01081,January 2025,723,5422.5,2025-01-21,Paid,0.0
