Consumer_ID,Consumer_Name,Consumer_Type,Tariff,Area,District,Meter_Type,Connection_Date,Sanctioned_Load_KW,Phase_Type,Status
CON01187,Consumer_1187,Commercial,Tariff V,Anna Nagar,Chennai,Analog Meter,2024-01-01,32.1,Three Phase,Active
CON01188,Consumer_1188,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,44.32,Three Phase,Active
CON01189,Consumer_1189,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,4.25,Three Phase,Active
CON01190,Consumer_1190,Commercial,Tariff V,Anna Nagar,Madurai,Analog Meter,2024-01-01,53.38,Single Phase,Active
CON01191,Consumer_1191,Residential,Tariff IA,Peelamedu,Coimbatore,Analog Meter,2024-01-01,42.48,Single Phase,Active
CON01192,Consumer_1192,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,13.75,Single Phase,Active
CON01193,Consumer_1193,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,11.82,Three Phase,Active
CON01194,Consumer_1194,Commercial,Tariff V,Adyar,Coimbatore,Digital Meter,2024-01-01,26.47,Single Phase,Active
CON01195,Consumer_1195,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,49.24,Single Phase,Active
CON01196,Consumer_1196,Industrial,Tariff III,Velachery,Chennai,Smart Meter,2024-01-01,50.73,Single Phase,Active
CON01197,Consumer_1197,Agricultural,Tariff IV,Velachery,Chennai,Analog Meter,2024-01-01,31.71,Three Phase,Active
CON01198,Consumer_1198,Agricultural,Tariff IV,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,51.79,Three Phase,Active
CON01199,Consumer_1199,Commercial,Tariff V,Velachery,Madurai,Smart Meter,2024-01-01,1.32,Single Phase,Active
CON01200,Consumer_1200,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,3.08,Single Phase,Active
CON01201,Consumer_1201,Commercial,Tariff V,Adyar,Chennai,Analog Meter,2024-01-01,54.8,Single Phase,Active
CON01202,Consumer_1202,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,46.74,Three Phase,Active
CON01203,Consumer_1203,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,27.59,Single Phase,Active
CON01204,Consumer_1204,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,45.46,Three Phase,Active
CON01205,Consumer_1205,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,57.38,Three Phase,Active
CON01206,Consumer_1206,Commercial,Tariff V,Peelamedu,Coimbatore,Analog Meter,2024-01-01,46.55,Three Phase,Active
CON01207,Consumer_1207,Commercial,Tariff V,Peelamedu,Coimbatore,Digital Meter,2024-01-01,50.7,Single Phase,Active
CON01208,Consumer_1208,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,45.88,Single Phase,Active
CON01209,Consumer_1209,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,10.92,Three Phase,Active
CON01210,Consumer_1210,Agricultural,Tariff IV,KK Nagar,Chennai,Analog Meter,2024-01-01,50.18,Three Phase,Active
CON01211,Consumer_1211,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,12.51,Three Phase,Active
CON01212,Consumer_1212,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,53.66,Three Phase,Active
CON01213,Consumer_1213,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,28.06,Single Phase,Active
CON01214,Consumer_1214,Commercial,Tariff V,Adyar,Madurai,Smart Meter,2024-01-01,40.94,Single Phase,Active
CON01215,Consumer_1215,Commercial,Tariff V,Anna Nagar,Chennai,Smart Meter,2024-01-01,30.34,Three Phase,Active
CON01216,Consumer_1216,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,6.55,Three Phase,Active
CON01217,Consumer_1217,Residential,Tariff IA,Adyar,Chennai,Digital Meter,2024-01-01,18.15,Three Phase,Active
CON01218,Consumer_1218,Commercial,Tariff V,Adyar,Coimbatore,Analog Meter,2024-01-01,59.04,Single Phase,Active
CON01219,Consumer_1219,Commercial,Tariff V,Velachery,Coimbatore,Smart Meter,2024-01-01,57.68,Three Phase,Active
CON01220,Consumer_1220,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,19.91,Single Phase,Active
CON01221,Consumer_1221,Agricultural,Tariff IV,Adyar,Madurai,Smart Meter,2024-01-01,59.78,Three Phase,Active
CON01222,Consumer_1222,Residential,Tariff IA,Velachery,Coimbatore,Smart Meter,2024-01-01,50.89,Single Phase,Active
CON01223,Consumer_1223,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,37.05,Single Phase,Active
CON01224,Consumer_1224,Industrial,Tariff III,Adyar,Madurai,Digital Meter,2024-01-01,3.37,Three Phase,Active
CON01225,Consumer_1225,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,54.19,Single Phase,Active
CON01226,Consumer_1226,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,33.89,Single Phase,Active
CON01227,Consumer_1227,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,52.24,Single Phase,Active
CON01228,Consumer_1228,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,50.23,Single Phase,Active
CON01229,Consumer_1229,Agricultural,Tariff IV,KK Nagar,Madurai,Smart Meter,2024-01-01,50.15,Three Phase,Active
CON01230,Consumer_1230,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,42.19,Three Phase,Active
CON01231,Consumer_1231,Industrial,Tariff III,KK Nagar,Chennai,Analog Meter,2024-01-01,18.19,Three Phase,Active
CON01232,Consumer_1232,Residential,Tariff IA,Peelamedu,Coimbatore,Analog Meter,2024-01-01,20.83,Three Phase,Active
CON01233,Consumer_1233,Residential,Tariff IA,Peelamedu,Chennai,Smart Meter,2024-01-01,19.2,Three Phase,Active
CON01234,Consumer_1234,Residential,Tariff IA,KK Nagar,Coimbatore,Digital Meter,2024-01-01,2.18,Single Phase,Active
CON01235,Consumer_1235,Commercial,Tariff V,Anna Nagar,Madurai,Digital Meter,2024-01-01,35.37,Single Phase,Active
CON01236,Consumer_1236,Residential,Tariff IA,Adyar,Coimbatore,Smart Meter,2024-01-01,42.23,Single Phase,Active
CON01237,Consumer_1237,Industrial,Tariff III,Adyar,Coimbatore,Smart Meter,2024-01-01,51.38,Single Phase,Active
CON01238,Consumer_1238,Residential,Tariff IA,Peelamedu,Madurai,Analog Meter,2024-01-01,9.27,Three Phase,Active
CON01239,Consumer_1239,Agricultural,Tariff IV,KK Nagar,Coimbatore,Analog Meter,2024-01-01,33.11,Three Phase,Active
CON01240,Consumer_1240,Residential,Tariff IA,Adyar,Chennai,Smart Meter,2024-01-01,1.47,Single Phase,Active
CON01241,Consumer_1241,Industrial,Tariff III,Adyar,Chennai,Analog Meter,2024-01-01,6.61,Three Phase,Active
CON01242,Consumer_1242,Commercial,Tariff V,Anna Nagar,Chennai,Digital Meter,2024-01-01,4.2,Single Phase,Active
CON01243,Consumer_1243,Commercial,Tariff V,Velachery,Chennai,Smart Meter,2024-01-01,43.8,Single Phase,Active
CON01244,Consumer_1244,Commercial,Tariff V,Peelamedu,Coimbatore,Smart Meter,2024-01-01,5.78,Three Phase,Active
CON01245,Consumer_1245,Commercial,Tariff V,Peelamedu,Coimbatore,Digital Meter,2024-01-01,43.27,Three Phase,Active
CON01246,Consumer_1246,Commercial,Tariff V,Velachery,Madurai,Digital Meter,2024-01-01,15.73,Three Phase,Active
CON01247,Consumer_1247,Residential,Tariff IA,Adyar,Coimbatore,Digital Meter,2024-01-01,52.79,Three Phase,Active
CON01248,Consumer_1248,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,48.98,Three Phase,Active
CON01249,Consumer_1249,Industrial,Tariff III,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,57.51,Three Phase,Active
CON01250,Consumer_1250,Commercial,Tariff V,Peelamedu,Madurai,Analog Meter,2024-01-01,53.14,Three Phase,Active
CON01251,Consumer_1251,Commercial,Tariff V,Anna Nagar,Chennai,Digital Meter,2024-01-01,56.07,Single Phase,Active
CON01252,Consumer_1252,Residential,Tariff IA,Velachery,Coimbatore,Analog Meter,2024-01-01,51.67,Three Phase,Active
CON01253,Consumer_1253,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,41.91,Single Phase,Active
CON01254,Consumer_1254,Residential,Tariff IA,Velachery,Madurai,Analog Meter,2024-01-01,11.05,Single Phase,Active
CON01255,Consumer_1255,Commercial,Tariff V,KK Nagar,Madurai,Analog Meter,2024-01-01,17.03,Three Phase,Active
CON01256,Consumer_1256,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,13.55,Single Phase,Active
CON01257,Consumer_1257,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,36.61,Three Phase,Active
CON01258,Consumer_1258,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,30.71,Single Phase,Active
CON01259,Consumer_1259,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,52.16,Single Phase,Active
CON01260,Consumer_1260,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,57.21,Single Phase,Active
CON01261,Consumer_1261,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,24.89,Three Phase,Active
CON01262,Consumer_1262,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,30.87,Single Phase,Active
CON01263,Consumer_1263,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,58.32,Single Phase,Active
CON01264,Consumer_1264,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,17.3,Single Phase,Active
CON01265,Consumer_1265,Residential,Tariff IA,Adyar,Chennai,Digital Meter,2024-01-01,47.75,Three Phase,Active
CON01266,Consumer_1266,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,14.29,Single Phase,Active
CON01267,Consumer_1267,Residential,Tariff IA,Anna Nagar,Coimbatore,Analog Meter,2024-01-01,41.21,Three Phase,Active
CON01268,Consumer_1268,Residential,Tariff IA,KK Nagar,Coimbatore,Smart Meter,2024-01-01,15.96,Single Phase,Active
CON01269,Consumer_1269,Commercial,Tariff V,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,53.14,Single Phase,Active
CON01270,Consumer_1270,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,34.13,Single Phase,Active
CON01271,Consumer_1271,Commercial,Tariff V,Peelamedu,Chennai,Digital Meter,2024-01-01,11.97,Three Phase,Active
CON01272,Consumer_1272,Industrial,Tariff III,Anna Nagar,Chennai,Digital Meter,2024-01-01,14.24,Single Phase,Active
CON01273,Consumer_1273,Commercial,Tariff V,Anna Nagar,Madurai,Analog Meter,2024-01-01,30.14,Single Phase,Active
CON01274,Consumer_1274,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,57.73,Single Phase,Active
CON01275,Consumer_1275,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,46.41,Single Phase,Active
CON01276,Consumer_1276,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,29.81,Three Phase,Active
CON01277,Consumer_1277,Residential,Tariff IA,Peelamedu,Madurai,Digital Meter,2024-01-01,20.93,Single Phase,Active
CON01278,Consumer_1278,Agricultural,Tariff IV,Peelamedu,Coimbatore,Smart Meter,2024-01-01,33.41,Single Phase,Active
CON01279,Consumer_1279,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,45.15,Single Phase,Active
CON01280,Consumer_1280,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,47.25,Single Phase,Active
CON01281,Consumer_1281,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,20.15,Three Phase,Active
CON01282,Consumer_1282,Commercial,Tariff V,KK Nagar,Madurai,Smart Meter,2024-01-01,43.55,Single Phase,Active
CON01283,Consumer_1283,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,39.81,Single Phase,Active
CON01284,Consumer_1284,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,57.59,Three Phase,Active
CON01285,Consumer_1285,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,55.93,Single Phase,Active
CON01286,Consumer_1286,Residential,Tariff IA,Anna Nagar,Chennai,Smart Meter,2024-01-01,47.57,Single Phase,Active
CON01287,Consumer_1287,Residential,Tariff IA,Velachery,Coimbatore,Digital Meter,2024-01-01,43.68,Single Phase,Active
CON01288,Consumer_1288,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,17.17,Three Phase,Active
CON01289,Consumer_1289,Residential,Tariff IA,Peelamedu,Chennai,Smart Meter,2024-01-01,50.91,Single Phase,Active
CON01290,Consumer_1290,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,26.22,Three Phase,Active
CON01291,Consumer_1291,Residential,Tariff IA,Adyar,Madurai,Digital Meter,2024-01-01,17.06,Three Phase,Active
CON01292,Consumer_1292,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,23.67,Three Phase,Active
CON01293,Consumer_1293,Residential,Tariff IA,KK Nagar,Madurai,Smart Meter,2024-01-01,50.32,Three Phase,Active
CON01294,Consumer_1294,Commercial,Tariff V,Anna Nagar,Madurai,Analog Meter,2024-01-01,9.77,Three Phase,Active
CON01295,Consumer_1295,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,27.91,Three Phase,Active
CON01296,Consumer_1296,Residential,Tariff IA,Anna Nagar,Chennai,Digital Meter,2024-01-01,30.05,Three Phase,Active
CON01297,Consumer_1297,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,3.16,Single Phase,Active
CON01298,Consumer_1298,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,12.55,Single Phase,Active
CON01299,Consumer_1299,Commercial,Tariff V,Adyar,Coimbatore,Smart Meter,2024-01-01,49.78,Three Phase,Active
CON01300,Consumer_1300,Commercial,Tariff V,KK Nagar,Coimbatore,Analog Meter,2024-01-01,50.02,Three Phase,Active
CON01301,Consumer_1301,Residential,Tariff IA,Adyar,Madurai,Analog Meter,2024-01-01,18.25,Three Phase,Active
CON01302,Consumer_1302,Industrial,Tariff III,Peelamedu,Chennai,Digital Meter,2024-01-01,52.62,Three Phase,Active
CON01303,Consumer_1303,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,46.54,Three Phase,Active
CON01304,Consumer_1304,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,25.66,Three Phase,Active
CON01305,Consumer_1305,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,45.16,Single Phase,Active
CON01306,Consumer_1306,Industrial,Tariff III,Velachery,Coimbatore,Digital Meter,2024-01-01,57.72,Single Phase,Active
CON01307,Consumer_1307,Commercial,Tariff V,Adyar,Chennai,Digital Meter,2024-01-01,28.08,Three Phase,Active
CON01308,Consumer_1308,Commercial,Tariff V,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,15.07,Three Phase,Active
CON01309,Consumer_1309,Residential,Tariff IA,KK Nagar,Chennai,Smart Meter,2024-01-01,56.57,Three Phase,Active
CON01310,Consumer_1310,Commercial,Tariff V,Anna Nagar,Chennai,Digital Meter,2024-01-01,36.62,Single Phase,Active
CON01311,Consumer_1311,Residential,Tariff IA,Velachery,Chennai,Digital Meter,2024-01-01,7.21,Three Phase,Active
CON01312,Consumer_1312,Industrial,Tariff III,Peelamedu,Chennai,Digital Meter,2024-01-01,34.79,Single Phase,Active
CON01313,Consumer_1313,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,30.53,Single Phase,Active
CON01314,Consumer_1314,Commercial,Tariff V,KK Nagar,Madurai,Digital Meter,2024-01-01,51.48,Single Phase,Active
CON01315,Consumer_1315,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,32.31,Three Phase,Active
CON01316,Consumer_1316,Commercial,Tariff V,Anna Nagar,Madurai,Smart Meter,2024-01-01,16.06,Three Phase,Active
CON01317,Consumer_1317,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,40.86,Single Phase,Active
CON01318,Consumer_1318,Commercial,Tariff V,Peelamedu,Madurai,Smart Meter,2024-01-01,33.01,Single Phase,Active
CON01319,Consumer_1319,Residential,Tariff IA,KK Nagar,Madurai,Analog Meter,2024-01-01,14.75,Single Phase,Active
CON01320,Consumer_1320,Residential,Tariff IA,Velachery,Coimbatore,Digital Meter,2024-01-01,34.84,Single Phase,Active
CON01321,Consumer_1321,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,49.47,Three Phase,Active
CON01322,Consumer_1322,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,2.69,Single Phase,Active
CON01323,Consumer_1323,Industrial,Tariff III,Adyar,Coimbatore,Digital Meter,2024-01-01,38.22,Three Phase,Active
CON01324,Consumer_1324,Residential,Tariff IA,Velachery,Madurai,Smart Meter,2024-01-01,21.63,Single Phase,Active
CON01325,Consumer_1325,Agricultural,Tariff IV,KK Nagar,Madurai,Digital Meter,2024-01-01,18.27,Three Phase,Active
CON01326,Consumer_1326,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,24.16,Single Phase,Active
CON01327,Consumer_1327,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,21.18,Three Phase,Active
CON01328,Consumer_1328,Commercial,Tariff V,Velachery,Chennai,Smart Meter,2024-01-01,50.1,Three Phase,Active
CON01329,Consumer_1329,Commercial,Tariff V,Velachery,Madurai,Smart Meter,2024-01-01,17.21,Three Phase,Active
CON01330,Consumer_1330,Residential,Tariff IA,KK Nagar,Madurai,Digital Meter,2024-01-01,44.26,Single Phase,Active
CON01331,Consumer_1331,Residential,Tariff IA,Peelamedu,Madurai,Smart Meter,2024-01-01,6.55,Three Phase,Active
CON01332,Consumer_1332,Commercial,Tariff V,Adyar,Chennai,Digital Meter,2024-01-01,57.13,Single Phase,Active
CON01333,Consumer_1333,Residential,Tariff IA,KK Nagar,Coimbatore,Analog Meter,2024-01-01,37.72,Three Phase,Active
CON01334,Consumer_1334,Agricultural,Tariff IV,Velachery,Madurai,Digital Meter,2024-01-01,42.7,Three Phase,Active
CON01335,Consumer_1335,Agricultural,Tariff IV,Velachery,Madurai,Digital Meter,2024-01-01,18.58,Single Phase,Active
CON01336,Consumer_1336,Commercial,Tariff V,Peelamedu,Madurai,Smart Meter,2024-01-01,25.31,Three Phase,Active
CON01337,Consumer_1337,Residential,Tariff IA,Adyar,Coimbatore,Analog Meter,2024-01-01,14.2,Three Phase,Active
CON01338,Consumer_1338,Commercial,Tariff V,Adyar,Madurai,Digital Meter,2024-01-01,56.02,Single Phase,Active
CON01339,Consumer_1339,Residential,Tariff IA,Anna Nagar,Coimbatore,Smart Meter,2024-01-01,29.8,Three Phase,Active
CON01340,Consumer_1340,Residential,Tariff IA,Adyar,Madurai,Smart Meter,2024-01-01,38.2,Three Phase,Active
CON01341,Consumer_1341,Residential,Tariff IA,Peelamedu,Coimbatore,Digital Meter,2024-01-01,44.32,Three Phase,Active
CON01342,Consumer_1342,Residential,Tariff IA,Anna Nagar,Madurai,Smart Meter,2024-01-01,22.9,Three Phase,Active
CON01343,Consumer_1343,Industrial,Tariff III,Anna Nagar,Chennai,Digital Meter,2024-01-01,43.49,Single Phase,Active
CON01344,Consumer_1344,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,40.88,Three Phase,Active
CON01345,Consumer_1345,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,42.63,Three Phase,Active
CON01346,Consumer_1346,Residential,Tariff IA,Adyar,Chennai,Analog Meter,2024-01-01,29.86,Three Phase,Active
CON01347,Consumer_1347,Residential,Tariff IA,Anna Nagar,Madurai,Digital Meter,2024-01-01,23.59,Three Phase,Active
CON01348,Consumer_1348,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,14.1,Three Phase,Active
CON01349,Consumer_1349,Agricultural,Tariff IV,Peelamedu,Coimbatore,Analog Meter,2024-01-01,49.65,Three Phase,Active
CON01350,Consumer_1350,Residential,Tariff IA,Velachery,Chennai,Smart Meter,2024-01-01,36.89,Three Phase,Active
CON01351,Consumer_1351,Industrial,Tariff III,Velachery,Chennai,Analog Meter,2024-01-01,27.22,Three Phase,Active
CON01352,Consumer_1352,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,56.7,Single Phase,Active
CON01353,Consumer_1353,Residential,Tariff IA,Anna Nagar,Madurai,Analog Meter,2024-01-01,3.82,Single Phase,Active
CON01354,Consumer_1354,Commercial,Tariff V,KK Nagar,Chennai,Analog Meter,2024-01-01,51.16,Single Phase,Active
CON01355,Consumer_1355,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,59.86,Single Phase,Active
CON01356,Consumer_1356,Industrial,Tariff III,Anna Nagar,Chennai,Digital Meter,2024-01-01,53.33,Three Phase,Active
CON01357,Consumer_1357,Industrial,Tariff III,Adyar,Chennai,Smart Meter,2024-01-01,48.82,Three Phase,Active
CON01358,Consumer_1358,Residential,Tariff IA,Peelamedu,Chennai,Digital Meter,2024-01-01,23.08,Single Phase,Active
CON01359,Consumer_1359,Residential,Tariff IA,Peelamedu,Coimbatore,Smart Meter,2024-01-01,14.65,Single Phase,Active
CON01360,Consumer_1360,Residential,Tariff IA,Anna Nagar,Chennai,Analog Meter,2024-01-01,44.36,Single Phase,Active
CON01361,Consumer_1361,Industrial,Tariff III,Peelamedu,Coimbatore,Analog Meter,2024-01-01,18.97,Three Phase,Active
CON01362,Consumer_1362,Residential,Tariff IA,Anna Nagar,Coimbatore,Digital Meter,2024-01-01,11.39,Three Phase,Active
CON01363,Consumer_1363,Commercial,Tariff V,Velachery,Chennai,Digital Meter,2024-01-01,47.41,Single Phase,Active
CON01364,Consumer_1364,Commercial,Tariff V,KK Nagar,Coimbatore,Smart Meter,2024-01-01,19.44,Single Phase,Active
CON01365,Consumer_1365,Commercial,Tariff V,Velachery,Madurai,Digital Meter,2024-01-01,54.95,Single Phase,Active
