Inspection_ID,Consumer_ID,Avg_Last6Months,Current_Month_Units,Consumption_Drop_Percentage,Voltage_Anomaly,Current_Anomaly,Meter_Tamper_Flag,Night_Usage_Ratio,Transformer_Loss_Percentage,Theft_Flag
INSP006088,CON00717,1040.3208704761419,852.54,18.05,0,0,0,0.35,25.36,0
INSP006089,CON01296,1053.0540681138,985.13,6.45,0,0,0,0.58,19.85,0
INSP006090,CON01068,499.87748746036436,549.82,-9.99,0,0,0,0.56,22.01,0
INSP006091,CON00751,1041.8549348255756,868.18,16.67,0,0,1,0.79,23.1,0
INSP006092,CON01687,246.38476269566294,259.42,-5.29,0,0,0,0.47,11.04,1
INSP006093,CON01170,1160.034422482344,1133.24,2.31,0,0,0,0.63,29.17,0
INSP006094,CON01757,852.8756200841386,721.28,15.43,0,0,0,0.67,26.62,0
INSP006095,CON01136,839.8904060633206,874.83,-4.16,0,0,0,0.77,25.17,1
INSP006096,CON00622,174.9331897797232,157.51,9.96,0,0,0,0.35,7.06,0
INSP006097,CON00358,1166.6196320989366,184.44,84.19,1,1,0,0.51,6.56,1
INSP006098,CON00273,787.0401863124835,790.03,-0.38,0,0,0,0.46,26.2,0
INSP006099,CON01424,364.676636401665,371.79,-1.95,0,0,0,0.71,25.1,0
INSP006100,CON00700,551.522887498033,521.46,5.45,0,0,0,0.55,22.23,0
INSP006101,CON00623,987.5375385416822,863.7,12.54,0,0,0,0.79,8.98,0
INSP006102,CON01358,1043.8672157486276,1040.84,0.29,0,0,1,0.65,29.48,0
INSP006103,CON01517,131.28359928285602,121.95,7.11,0,0,1,0.6,15.98,0
INSP006104,CON01711,400.25254049911155,425.31,-6.26,0,0,0,0.33,22.38,0
INSP006105,CON00682,521.841867180679,467.36,10.44,0,0,0,0.29,25.33,0
INSP006106,CON01268,304.39853222269386,322.42,-5.92,0,0,0,0.66,17.13,1
INSP006107,CON00536,1058.5954311936684,1045.36,1.25,0,0,0,0.25,13.24,0
INSP006108,CON00703,243.48127501043064,214.63,11.85,0,0,0,0.34,22.18,0
INSP006109,CON00113,285.76571374472286,144.05,49.59,1,1,0,0.62,15.69,1
INSP006110,CON00013,1008.7174542696808,930.64,7.74,0,0,0,0.79,19.58,0
INSP006111,CON00364,956.2796476337998,824.03,13.83,0,0,0,0.52,27.53,0
INSP006112,CON01038,684.4554361242082,549.14,19.77,0,0,0,0.36,12.35,0
INSP006113,CON01070,765.9322067993946,618.64,19.23,0,0,0,0.67,7.07,1
INSP006114,CON00043,653.6720146433701,678.64,-3.82,0,0,0,0.62,6.65,1
INSP006115,CON01653,990.8445134250644,845.49,14.67,0,0,0,0.39,17.25,1
INSP006116,CON00931,493.060622383167,539.85,-9.49,0,0,0,0.25,21.46,0
INSP006117,CON01832,1144.11613073979,918.15,19.75,0,0,0,0.21,11.65,1
INSP006118,CON01289,975.2108199406189,863.45,11.46,0,0,0,0.33,15.19,0
INSP006119,CON00080,296.95012513428765,290.68,2.11,0,0,0,0.66,22.6,0
INSP006120,CON00876,384.70559702262494,323.35,15.95,0,0,0,0.35,23.05,0
INSP006121,CON00609,678.7097000169748,177.01,73.92,1,1,0,0.46,15.7,1
INSP006122,CON00138,467.96497905758065,414.01,11.53,0,0,0,0.38,21.29,1
INSP006123,CON00851,782.882501515511,672.97,14.04,0,0,0,0.56,18.69,0
INSP006124,CON01291,937.9276180037664,1010.62,-7.75,0,0,0,0.72,8.18,0
INSP006125,CON01845,1154.9413067995986,1184.85,-2.59,0,0,0,0.21,15.51,0
INSP006126,CON01477,180.03538136399632,183.8,-2.09,0,0,0,0.65,11.67,0
INSP006127,CON00406,388.92533522023007,396.74,-2.01,0,0,0,0.59,10.61,1
INSP006128,CON00266,317.49129499069045,327.56,-3.17,0,0,0,0.73,9.4,0
INSP006129,CON00458,391.7936721725925,366.91,6.35,0,0,0,0.31,15.73,0
INSP006130,CON01289,1050.7277374978619,921.49,12.3,0,0,0,0.44,22.41,0
INSP006131,CON01181,1025.8863621353762,909.24,11.37,0,0,0,0.56,20.09,0
INSP006132,CON01887,304.582080472377,251.22,17.52,0,0,0,0.73,20.34,1
INSP006133,CON01019,614.875467774505,160.61,73.88,1,1,0,0.63,6.38,1
INSP006134,CON00249,354.1359870939566,317.45,10.36,0,0,0,0.58,15.6,1
INSP006135,CON00253,253.44248572511214,252.33,0.44,0,0,0,0.79,28.15,0
INSP006136,CON01373,980.7985310849186,822.11,16.18,0,0,0,0.78,9.76,0
INSP006137,CON01784,423.4599205472848,415.8,1.81,0,0,0,0.74,20.0,0
INSP006138,CON00493,558.7075586020409,564.97,-1.12,0,0,0,0.42,28.85,1
INSP006139,CON00846,348.51632089108443,319.52,8.32,0,0,1,0.41,26.0,0
INSP006140,CON01768,486.1173589430196,399.01,17.92,0,0,1,0.7,17.26,0
INSP006141,CON00241,438.96682964094293,400.82,8.69,0,0,0,0.34,22.58,1
INSP006142,CON00940,1109.0397728370694,1214.18,-9.48,0,0,0,0.74,23.34,0
INSP006143,CON00471,598.3819473706304,563.62,5.81,0,0,0,0.72,12.35,0
INSP006144,CON00309,539.3156275488013,544.76,-1.01,0,0,0,0.23,14.39,0
INSP006145,CON00171,936.5865740230224,389.43,58.42,1,1,0,0.76,20.26,0
INSP006146,CON00004,716.0400012720221,699.57,2.3,0,0,0,0.78,14.73,0
INSP006147,CON01195,498.5486847907079,402.73,19.22,0,0,0,0.69,17.72,0
INSP006148,CON01621,1098.818282729023,1156.07,-5.21,0,0,0,0.76,17.26,1
INSP006149,CON01308,280.24915750975924,304.97,-8.82,0,0,0,0.69,11.51,0
INSP006150,CON01656,474.65408857508623,457.66,3.58,0,0,0,0.71,18.85,0
INSP006151,CON00771,830.9671687747414,755.35,9.1,0,0,0,0.25,24.17,0
INSP006152,CON00828,836.6713175752994,861.52,-2.97,0,0,0,0.78,17.89,0
INSP006153,CON01139,1134.191767559228,981.64,13.45,0,0,0,0.2,22.22,0
INSP006154,CON00375,550.7427697950186,577.34,-4.83,0,0,0,0.59,21.21,0
INSP006155,CON01299,610.4228980174659,580.57,4.89,0,0,0,0.48,6.81,0
INSP006156,CON01282,227.17537741650975,220.61,2.89,0,0,0,0.23,14.26,0
INSP006157,CON01329,152.34659092677953,49.31,67.63,1,1,0,0.41,17.04,0
INSP006158,CON00666,427.6313815666949,362.25,15.29,0,0,0,0.34,8.29,0
INSP006159,CON00887,113.9128643915135,101.43,10.96,0,0,0,0.32,10.95,0
INSP006160,CON01783,363.0373769658877,323.21,10.97,0,0,0,0.42,7.05,0
INSP006161,CON01026,397.80714693520474,366.74,7.81,0,0,0,0.57,11.37,1
INSP006162,CON00125,654.9621195644598,534.71,18.36,0,0,0,0.45,14.78,0
INSP006163,CON01701,342.40863470297506,318.27,7.05,0,0,0,0.73,7.47,0
INSP006164,CON01975,717.2350198851483,597.17,16.74,0,0,0,0.39,17.45,0
INSP006165,CON00533,379.3371184121984,341.4,10.0,0,0,0,0.73,12.26,0
INSP006166,CON00930,669.6283852424292,685.03,-2.3,0,0,0,0.44,13.43,1
INSP006167,CON01503,754.1761069254644,685.09,9.16,0,0,0,0.68,25.61,0
INSP006168,CON00171,711.1018055296397,598.96,15.77,0,0,0,0.57,22.97,0
INSP006169,CON00996,742.369410688241,215.51,70.97,1,1,0,0.28,9.73,0
INSP006170,CON00349,861.3587965822074,848.09,1.54,0,0,0,0.52,28.0,1
INSP006171,CON01875,277.62503096957664,224.63,19.09,0,0,0,0.32,16.25,0
INSP006172,CON00808,391.34286133531987,362.74,7.31,0,0,0,0.56,11.67,0
INSP006173,CON00905,840.5372225983967,764.8,9.01,0,0,0,0.79,5.87,0
INSP006174,CON01542,847.081207108898,704.18,16.87,0,0,0,0.42,16.55,0
INSP006175,CON01900,435.1574983762541,355.31,18.35,0,0,0,0.23,22.77,0
INSP006176,CON00730,684.4414365700926,726.6,-6.16,0,0,0,0.49,22.73,0
INSP006177,CON01880,520.4095948099388,504.59,3.04,0,0,0,0.26,25.23,0
INSP006178,CON00615,944.0289054650592,918.26,2.73,0,0,0,0.7,5.71,0
INSP006179,CON00342,708.9102301020001,764.7,-7.87,0,0,0,0.78,28.3,0
INSP006180,CON01387,602.2661825657669,639.55,-6.19,0,0,1,0.63,11.68,0
INSP006181,CON00923,969.3147222882828,319.0,67.09,1,1,0,0.33,8.94,0
INSP006182,CON00052,739.7921768024443,670.18,9.41,0,0,0,0.68,13.81,1
INSP006183,CON01392,355.49459635291976,346.71,2.47,0,0,1,0.35,17.97,0
INSP006184,CON00812,301.7397051368155,242.42,19.66,0,0,0,0.8,26.36,0
INSP006185,CON01404,560.1453335185772,564.68,-0.81,0,0,0,0.6,7.29,0
INSP006186,CON01765,415.1635870141416,358.7,13.6,0,0,0,0.7,27.59,0
INSP006187,CON00875,158.39628047404636,155.4,1.89,0,0,0,0.28,26.86,0
INSP006188,CON01946,1067.2332130800642,967.13,9.38,0,0,0,0.61,26.2,0
INSP006189,CON01835,106.12386164142607,87.34,17.7,0,0,0,0.41,23.78,1
INSP006190,CON00820,463.81636406491157,439.79,5.18,0,0,0,0.65,26.57,0
INSP006191,CON01560,362.64993569166234,309.81,14.57,0,0,0,0.49,14.6,0
INSP006192,CON01072,773.3420500900004,687.04,11.16,0,0,0,0.61,20.85,0
INSP006193,CON01256,1081.7614880253527,396.57,63.34,1,1,0,0.68,29.69,1
INSP006194,CON01112,702.8921542240176,585.65,16.68,0,0,0,0.71,21.44,1
INSP006195,CON00731,595.7081984127564,605.24,-1.6,0,0,0,0.38,19.47,0
INSP006196,CON00137,1140.8830879917848,1233.75,-8.14,0,0,0,0.6,17.24,1
INSP006197,CON01059,266.41453896977487,238.39,10.52,0,0,0,0.59,20.73,1
INSP006198,CON01790,991.7835611421883,863.84,12.9,0,0,0,0.45,24.73,0
INSP006199,CON01487,306.3505778621533,291.8,4.75,0,0,1,0.36,6.31,0
INSP006200,CON00866,601.6589554902921,564.84,6.12,0,0,1,0.54,12.67,0
INSP006201,CON01150,945.419521219441,925.09,2.15,0,0,0,0.27,24.03,0
INSP006202,CON00180,381.1245350744973,323.65,15.08,0,0,0,0.58,25.36,0
INSP006203,CON01436,826.1939867015667,833.96,-0.94,0,0,0,0.75,13.4,0
INSP006204,CON01166,677.8937601523569,648.2,4.38,0,0,0,0.54,14.83,0
INSP006205,CON01467,547.7722410429897,174.25,68.19,1,1,0,0.32,10.66,1
INSP006206,CON01410,456.6885464516399,432.85,5.22,0,0,0,0.4,21.73,0
INSP006207,CON00752,1129.7800061395942,930.03,17.68,0,0,0,0.78,29.09,1
INSP006208,CON00504,899.248055196474,771.82,14.17,0,0,1,0.28,16.85,0
INSP006209,CON01434,131.39782532934197,111.83,14.89,0,0,0,0.66,25.07,1
INSP006210,CON01531,434.2296716256594,434.49,-0.06,0,0,0,0.6,14.25,1
INSP006211,CON01304,334.0553027602765,316.85,5.15,0,0,0,0.35,26.92,1
INSP006212,CON01630,556.6226986777706,553.62,0.54,0,0,0,0.38,23.58,0
INSP006213,CON00369,521.6444305669777,425.14,18.5,0,0,0,0.49,20.11,0
INSP006214,CON00593,438.5857013089729,376.57,14.14,0,0,1,0.66,5.58,0
INSP006215,CON01897,420.4488496597213,380.67,9.46,0,0,0,0.49,23.67,0
INSP006216,CON00670,1138.4239015233914,1240.88,-9.0,0,0,0,0.48,10.87,0
INSP006217,CON01006,1095.1731257994998,490.97,55.17,1,1,0,0.79,16.24,1
INSP006218,CON01623,824.083191889122,850.78,-3.24,0,0,0,0.53,8.83,0
INSP006219,CON01521,623.173112919975,679.13,-8.98,0,0,0,0.54,17.57,0
INSP006220,CON01102,400.80091921686636,410.06,-2.31,0,0,0,0.44,17.32,0
INSP006221,CON01460,612.0106017602149,499.89,18.32,0,0,0,0.63,6.42,0
INSP006222,CON00204,248.8993472567441,256.27,-2.96,0,0,0,0.23,6.29,0
INSP006223,CON01979,397.22074591888486,330.61,16.77,0,0,0,0.69,23.0,0
INSP006224,CON01629,972.953238755596,948.43,2.52,0,0,0,0.41,11.73,1
INSP006225,CON00410,830.3055664458025,830.8,-0.06,0,0,0,0.22,12.63,0
INSP006226,CON01298,804.3237694727014,724.7,9.9,0,0,0,0.3,18.86,0
INSP006227,CON01660,1055.4087685717225,875.25,17.07,0,0,0,0.61,19.21,0
INSP006228,CON01827,954.8345716160122,857.73,10.17,0,0,0,0.65,23.68,0
INSP006229,CON01180,164.70404210248336,35.23,78.61,1,1,0,0.29,6.24,0
INSP006230,CON01294,1165.416202588191,1238.49,-6.27,0,0,0,0.37,24.26,0
INSP006231,CON01082,887.4670952502587,765.09,13.79,0,0,0,0.34,25.95,0
INSP006232,CON00927,1055.7284787539027,1108.51,-5.0,0,0,0,0.27,18.2,1
INSP006233,CON00392,310.0826410648268,261.15,15.78,0,0,0,0.55,21.33,0
INSP006234,CON00147,1008.5695385395329,826.52,18.05,0,0,0,0.71,15.4,0
INSP006235,CON00020,201.87432452295735,209.79,-3.92,0,0,0,0.57,20.82,1
INSP006236,CON01454,220.9789497967746,233.44,-5.64,0,0,0,0.4,28.48,0
INSP006237,CON00212,333.48473194451503,313.91,5.87,0,0,0,0.44,28.13,1
INSP006238,CON01645,645.9789442635463,625.18,3.22,0,0,0,0.3,20.73,0
INSP006239,CON00663,1077.9361304418553,930.8,13.65,0,0,0,0.55,16.54,0
INSP006240,CON01091,344.367836961069,331.63,3.7,0,0,0,0.56,27.47,0
INSP006241,CON00501,128.10467588013054,49.83,61.1,1,1,0,0.72,17.05,1
INSP006242,CON00672,301.3946557315851,253.08,16.03,0,0,0,0.36,9.11,0
INSP006243,CON01755,787.2044152889456,776.5,1.36,0,0,0,0.54,5.47,0
INSP006244,CON01805,646.5886550981647,555.94,14.02,0,0,0,0.23,23.11,0
INSP006245,CON01309,864.1829250456464,744.06,13.9,0,0,0,0.55,21.23,0
INSP006246,CON01594,124.78559823286429,117.98,5.45,0,0,0,0.62,26.14,0
INSP006247,CON01388,235.04282771847875,230.22,2.05,0,0,0,0.26,9.34,0
INSP006248,CON01551,209.78889296083918,211.03,-0.59,0,0,0,0.7,11.03,0
INSP006249,CON00954,826.4392679765743,769.08,6.94,0,0,0,0.35,25.22,0
INSP006250,CON01812,881.1583907024185,779.83,11.5,0,0,1,0.69,13.95,0
INSP006251,CON00561,581.2838617043824,572.22,1.56,0,0,0,0.51,6.26,0
INSP006252,CON00872,645.6649309605224,524.93,18.7,0,0,0,0.46,11.28,0
INSP006253,CON00741,311.1612312080499,92.54,70.26,1,1,0,0.76,17.03,1
INSP006254,CON00951,237.40724743124525,252.7,-6.44,0,0,0,0.73,28.66,0
INSP006255,CON00461,677.4580275680477,568.73,16.05,0,0,1,0.22,10.17,0
INSP006256,CON01028,288.9068860012319,260.54,9.82,0,0,0,0.72,27.43,0
INSP006257,CON01364,884.9259656789504,868.38,1.87,0,0,0,0.65,19.5,0
INSP006258,CON01549,693.923880102099,584.56,15.76,0,0,0,0.26,8.15,0
INSP006259,CON00391,864.4860125373134,804.23,6.97,0,0,1,0.52,11.79,0
INSP006260,CON01637,530.3459266249756,545.83,-2.92,0,0,0,0.66,16.06,1
INSP006261,CON00389,104.67348634505035,108.52,-3.67,0,0,0,0.57,14.95,0
INSP006262,CON00199,506.8935811457932,436.08,13.97,0,0,0,0.74,23.37,1
INSP006263,CON01516,648.2912846081393,598.18,7.73,0,0,1,0.64,16.84,1
INSP006264,CON01862,750.9252327939515,621.69,17.21,0,0,0,0.52,9.85,1
INSP006265,CON00722,520.6484285105141,256.78,50.68,1,1,0,0.64,7.39,1
INSP006266,CON01093,370.76962290561886,389.79,-5.13,0,0,0,0.21,15.14,0
INSP006267,CON00372,208.17327385925427,181.84,12.65,0,0,1,0.43,20.61,0
INSP006268,CON01187,353.44314303753913,340.3,3.72,0,0,0,0.43,20.44,0
INSP006269,CON01742,207.2482651613905,222.07,-7.15,0,0,0,0.27,13.29,1
INSP006270,CON01684,554.9966833099654,524.86,5.43,0,0,0,0.62,24.75,0
INSP006271,CON01199,880.2860208003793,705.02,19.91,0,0,0,0.72,10.91,0
INSP006272,CON00387,704.3006708807292,724.73,-2.9,0,0,0,0.71,17.6,0
INSP006273,CON00241,611.6370972978472,618.24,-1.08,0,0,0,0.26,29.98,1
INSP006274,CON01052,310.89729131828216,326.41,-4.99,0,0,0,0.53,17.58,0
INSP006275,CON01552,1051.9009493118187,1005.83,4.38,0,0,0,0.3,26.1,0
INSP006276,CON01538,737.5262006177101,640.47,13.16,0,0,0,0.23,12.3,0
INSP006277,CON00694,762.3661685655418,159.11,79.13,1,1,0,0.8,22.85,1
INSP006278,CON00113,755.5904383625307,826.92,-9.44,0,0,0,0.43,29.3,1
INSP006279,CON00122,453.7788307546503,461.22,-1.64,0,0,0,0.77,27.98,0
INSP006280,CON01529,308.49723461311885,279.68,9.34,0,0,1,0.52,8.85,0
INSP006281,CON01753,849.4030669044074,786.38,7.42,0,0,0,0.51,27.33,0
INSP006282,CON01153,642.2527681515182,661.65,-3.02,0,0,0,0.59,18.4,0
INSP006283,CON00188,534.3506785365205,521.47,2.41,0,0,0,0.48,26.13,0
INSP006284,CON01379,924.3511508047156,937.01,-1.37,0,0,0,0.58,22.21,0
INSP006285,CON01636,234.11311478624117,250.2,-6.87,0,0,0,0.37,11.01,0
INSP006286,CON01437,470.8188611340213,470.16,0.14,0,0,0,0.37,25.24,0
INSP006287,CON01999,233.4375914708896,198.68,14.89,0,0,0,0.63,24.24,0
INSP006288,CON00809,172.4935501684069,173.55,-0.61,0,0,0,0.61,23.1,0
INSP006289,CON00306,1192.738543049649,261.81,78.05,1,1,0,0.76,21.99,0
INSP006290,CON01631,613.1019785772492,515.8,15.87,0,0,0,0.24,23.51,0
INSP006291,CON01277,867.4997156067398,934.56,-7.73,0,0,0,0.54,11.95,0
INSP006292,CON01714,507.4369822847219,554.98,-9.37,0,0,0,0.75,25.09,1
INSP006293,CON01625,796.5662601138121,793.46,0.39,0,0,0,0.65,7.6,0
INSP006294,CON00133,768.9883513945874,660.18,14.15,0,0,0,0.43,14.27,0
INSP006295,CON01264,1196.536538047902,1281.49,-7.1,0,0,0,0.61,10.5,0
INSP006296,CON01086,105.88495304475458,113.34,-7.04,0,0,1,0.52,11.75,0
INSP006297,CON00612,842.4266527360145,743.36,11.76,0,0,0,0.51,10.36,0
INSP006298,CON00577,625.8740460600546,604.34,3.44,0,0,0,0.66,27.46,0
INSP006299,CON01169,959.7863535603299,935.5,2.53,0,0,0,0.27,7.49,0
INSP006300,CON01550,741.5401726788198,728.34,1.78,0,0,0,0.57,26.78,0
INSP006301,CON01877,481.72460312987323,222.8,53.75,1,1,0,0.68,11.11,1
INSP006302,CON01424,204.41888105796093,210.35,-2.9,0,0,0,0.4,6.44,0
INSP006303,CON00919,355.3153004222107,388.25,-9.27,0,0,0,0.58,12.1,0
INSP006304,CON01469,561.4574372786401,527.55,6.04,0,0,0,0.24,9.22,0
INSP006305,CON00157,395.32984929269384,341.37,13.65,0,0,0,0.3,29.98,0
INSP006306,CON00659,265.2538211760299,231.96,12.55,0,0,1,0.69,27.0,0
INSP006307,CON01653,164.5016691456658,174.49,-6.07,0,0,0,0.49,25.72,0
INSP006308,CON01817,506.10596160766397,437.28,13.6,0,0,0,0.29,21.74,0
INSP006309,CON01987,995.7366704261657,802.56,19.4,0,0,0,0.52,14.98,0
INSP006310,CON01560,524.6503332088444,505.55,3.64,0,0,0,0.45,25.8,1
INSP006311,CON00592,355.4880695444065,334.55,5.89,0,0,0,0.46,22.68,0
INSP006312,CON00426,708.9640648089592,743.56,-4.88,0,0,0,0.73,25.76,1
INSP006313,CON01857,1117.4177660407713,382.05,65.81,1,1,0,0.66,14.57,1
INSP006314,CON00744,855.297108643895,792.35,7.36,0,0,0,0.38,13.26,0
INSP006315,CON00473,777.3284485685447,668.81,13.96,0,0,0,0.28,29.54,0
INSP006316,CON01089,646.5176386952925,614.64,4.93,0,0,0,0.36,19.13,0
INSP006317,CON00365,187.0659497473591,193.99,-3.7,0,0,0,0.47,20.03,0
INSP006318,CON01647,1097.0524613088965,928.22,15.39,0,0,1,0.44,21.24,0
INSP006319,CON01347,266.6001351609151,252.76,5.19,0,0,0,0.31,6.81,0
INSP006320,CON01671,318.81501450983365,288.05,9.65,0,0,0,0.47,12.75,0
INSP006321,CON00108,312.10031025061585,256.67,17.76,0,0,1,0.2,28.26,0
INSP006322,CON01193,804.8177589473444,671.7,16.54,0,0,0,0.73,19.73,0
INSP006323,CON00192,245.18513322846,231.23,5.69,0,0,0,0.41,5.3,0
INSP006324,CON00456,435.7479147101434,438.58,-0.65,0,0,0,0.29,10.5,0
INSP006325,CON01162,303.00028594242315,70.96,76.58,1,1,0,0.24,18.82,1
INSP006326,CON01789,1045.3868803444652,1092.43,-4.5,0,0,0,0.41,21.05,0
INSP006327,CON00995,146.35355052583856,129.92,11.23,0,0,0,0.47,17.98,0
INSP006328,CON01547,271.2634308643756,242.43,10.63,0,0,1,0.47,20.11,1
INSP006329,CON00113,105.88688772382739,91.3,13.78,0,0,0,0.56,9.69,0
INSP006330,CON00312,752.1674079231922,659.8,12.28,0,0,0,0.23,25.66,0
INSP006331,CON00184,484.8711949163385,517.26,-6.68,0,0,0,0.32,16.1,0
INSP006332,CON00742,973.9350969097117,975.79,-0.19,0,0,0,0.54,14.71,0
INSP006333,CON01340,254.43099469765815,244.64,3.85,0,0,0,0.7,14.42,0
INSP006334,CON01041,814.4327425779405,874.13,-7.33,0,0,0,0.66,19.06,0
INSP006335,CON01707,835.0811930839861,885.69,-6.06,0,0,0,0.37,14.44,0
INSP006336,CON00993,255.52687215375778,278.81,-9.11,0,0,0,0.3,12.93,0
INSP006337,CON00895,352.7809880621204,169.72,51.89,1,1,0,0.21,20.98,1
INSP006338,CON00780,198.24666778496817,208.02,-4.93,0,0,0,0.66,21.83,0
INSP006339,CON01380,591.1138020213873,641.71,-8.56,0,0,1,0.74,15.61,1
INSP006340,CON01560,980.9536546707192,1046.97,-6.73,0,0,0,0.8,19.81,1
INSP006341,CON00826,113.49040374833635,93.41,17.69,0,0,0,0.26,10.92,0
INSP006342,CON01054,585.55842420907,580.29,0.9,0,0,0,0.72,18.93,0
INSP006343,CON01433,1090.1437843906408,992.9,8.92,0,0,1,0.47,9.71,1
INSP006344,CON00784,1024.06592321559,949.82,7.25,0,0,1,0.4,5.94,1
INSP006345,CON01064,119.58541654406861,123.65,-3.4,0,0,0,0.67,6.53,0
INSP006346,CON00903,927.4162152159411,1009.86,-8.89,0,0,0,0.62,17.54,0
INSP006347,CON00773,325.88188609727246,324.55,0.41,0,0,0,0.45,19.64,0
INSP006348,CON01231,338.67257636251577,285.06,15.83,0,0,0,0.63,19.79,0
INSP006349,CON00804,731.6231346670646,129.42,82.31,1,1,0,0.62,12.42,1
INSP006350,CON00618,817.1743445767337,837.69,-2.51,0,0,0,0.36,21.08,0
INSP006351,CON01313,685.9404768526302,565.21,17.6,0,0,0,0.69,27.96,0
INSP006352,CON01819,1121.8949620825929,1006.0,10.33,0,0,0,0.71,6.5,0
INSP006353,CON00758,742.4802577727884,765.27,-3.07,0,0,1,0.8,17.21,0
INSP006354,CON00613,797.3340084416124,738.73,7.35,0,0,0,0.35,21.56,0
INSP006355,CON01344,859.2841205354217,704.53,18.01,0,0,0,0.27,26.18,0
INSP006356,CON01773,561.1611633349169,469.69,16.3,0,0,0,0.21,11.75,0
INSP006357,CON00883,576.5371305162141,597.23,-3.59,0,0,0,0.38,21.85,0
INSP006358,CON01890,940.1510916037776,769.04,18.2,0,0,0,0.77,23.09,0
INSP006359,CON01155,846.6999190557111,776.09,8.34,0,0,0,0.74,6.51,0
INSP006360,CON01198,821.0709266400969,817.29,0.46,0,0,0,0.56,24.3,0
INSP006361,CON00685,417.67858474103826,163.6,60.83,1,1,0,0.78,11.63,0
INSP006362,CON00607,468.1816264393163,411.02,12.21,0,0,0,0.66,13.66,0
INSP006363,CON01988,224.59704707551947,192.57,14.26,0,0,1,0.71,14.45,0
INSP006364,CON00926,869.7350685091448,701.18,19.38,0,0,0,0.27,20.19,0
INSP006365,CON00801,578.966767496644,551.58,4.73,0,0,0,0.7,14.84,1
INSP006366,CON00849,489.16639584558885,492.49,-0.68,0,0,0,0.38,9.17,0
INSP006367,CON01929,361.55542005248554,373.99,-3.44,0,0,0,0.53,6.71,0
INSP006368,CON00455,285.30426436307664,302.42,-6.0,0,0,0,0.46,10.42,0
INSP006369,CON01277,878.9278760400226,786.82,10.48,0,0,0,0.46,26.11,0
INSP006370,CON00511,659.1040245165576,710.45,-7.79,0,0,0,0.64,29.0,0
INSP006371,CON00555,925.3607508539366,989.77,-6.96,0,0,0,0.73,24.09,0
INSP006372,CON01402,756.8004749309519,727.21,3.91,0,0,0,0.52,29.15,0
INSP006373,CON00969,1066.952917074929,377.38,64.63,1,1,1,0.61,9.55,1
INSP006374,CON00536,1046.0077131860462,1040.99,0.48,0,0,1,0.36,27.45,0
INSP006375,CON01849,743.6247852167138,597.87,19.6,0,0,0,0.24,28.39,0
INSP006376,CON00979,1113.0345751774398,1169.8,-5.1,0,0,1,0.44,9.61,0
INSP006377,CON00033,1142.3965210511678,1184.44,-3.68,0,0,1,0.24,25.32,1
INSP006378,CON01244,238.59146520224394,230.72,3.3,0,0,0,0.67,18.6,0
INSP006379,CON00038,1170.16772544347,940.7,19.61,0,0,0,0.2,11.29,0
INSP006380,CON00817,942.3167347442027,972.75,-3.23,0,0,0,0.63,25.28,0
INSP006381,CON00668,788.1598969888793,840.41,-6.63,0,0,0,0.74,21.83,1
INSP006382,CON00620,1122.7904614591976,980.65,12.66,0,0,0,0.7,22.08,0
INSP006383,CON00700,974.0459303177992,1013.11,-4.01,0,0,0,0.65,29.07,0
INSP006384,CON01535,1039.7489767523002,1096.83,-5.49,0,0,0,0.63,6.59,0
INSP006385,CON01084,298.9504598942902,96.11,67.85,1,1,0,0.47,24.91,1
INSP006386,CON01862,562.0987961479127,594.7,-5.8,0,0,0,0.64,10.85,0
INSP006387,CON01521,509.3654013966239,417.53,18.03,0,0,0,0.45,9.48,0
INSP006388,CON01281,382.99093631714845,416.66,-8.79,0,0,0,0.72,5.93,0
INSP006389,CON00465,375.4789537493961,410.25,-9.26,0,0,0,0.3,14.47,0
INSP006390,CON00970,288.253626338497,242.54,15.86,0,0,0,0.39,18.1,0
INSP006391,CON00345,757.7212964687577,702.03,7.35,0,0,0,0.65,15.1,0
INSP006392,CON00340,825.9667518741943,684.07,17.18,0,0,0,0.23,29.31,0
INSP006393,CON01107,1169.353012400084,1151.58,1.52,0,0,0,0.39,13.04,1
INSP006394,CON01505,1196.3852159670494,961.42,19.64,0,0,0,0.52,6.24,0
INSP006395,CON00583,661.4542440848395,692.28,-4.66,0,0,0,0.61,6.12,0
INSP006396,CON00956,861.5079769139837,910.96,-5.74,0,0,1,0.41,15.08,0
INSP006397,CON01598,662.640260053911,359.81,45.7,1,1,1,0.56,23.82,1
INSP006398,CON00061,233.50661385654178,234.42,-0.39,0,0,0,0.37,21.64,0
INSP006399,CON01179,1003.6659915550541,912.83,9.05,0,0,0,0.52,10.34,0
INSP006400,CON01128,526.547954457192,547.72,-4.02,0,0,0,0.69,25.18,0
INSP006401,CON01000,511.48960162365586,437.78,14.41,0,0,0,0.48,21.71,0
INSP006402,CON01362,809.1894183853116,880.56,-8.82,0,0,0,0.21,6.02,0
INSP006403,CON00593,890.9499677226974,756.15,15.13,0,0,0,0.44,26.23,0
INSP006404,CON01301,873.348074323635,944.53,-8.15,0,0,0,0.7,12.9,0
INSP006405,CON01130,797.200998123464,745.3,6.51,0,0,0,0.77,16.38,1
INSP006406,CON01374,874.0140782752397,937.82,-7.3,0,0,0,0.57,10.67,0
