Reading_ID,Consumer_ID,Reading_Date,Units_Consumed,Voltage,Current,Power_Factor,Meter_Status
RD0015697,CON01309,2025-01-01,180,235.9,0.89,0.92,Normal
RD0015698,CON01309,2025-02-01,132,219.2,0.62,0.97,Normal
RD0015699,CON01309,2025-03-04,176,238.0,0.93,0.86,Normal
RD0015700,CON01309,2025-04-04,127,226.4,0.68,0.85,Normal
RD0015701,CON01309,2025-05-05,119,242.8,0.57,0.96,Normal
RD0015702,CON01309,2025-06-05,134,224.0,0.71,0.86,Normal
RD0015703,CON01309,2025-07-06,140,222.2,0.7,0.91,Normal
RD0015704,CON01309,2025-08-06,160,234.4,0.86,0.85,Normal
RD0015705,CON01309,2025-09-06,160,222.5,0.8,0.91,Normal
RD0015706,CON01309,2025-10-07,178,234.4,0.85,0.96,Normal
RD0015707,CON01309,2025-11-07,115,232.3,0.6,0.88,Normal
RD0015708,CON01309,2025-12-08,185,225.2,0.95,0.89,Normal
RD0015709,CON01310,2025-01-01,716,223.0,3.34,0.98,Normal
RD0015710,CON01310,2025-02-01,653,230.2,3.31,0.9,Normal
RD0015711,CON01310,2025-03-04,591,245.4,2.84,0.95,Normal
RD0015712,CON01310,2025-04-04,726,235.9,3.56,0.93,Normal
RD0015713,CON01310,2025-05-05,662,230.1,3.51,0.86,Normal
RD0015714,CON01310,2025-06-05,678,238.6,3.6,0.86,Normal
RD0015715,CON01310,2025-07-06,357,230.6,1.81,0.9,Normal
RD0015716,CON01310,2025-08-06,640,232.5,3.44,0.85,Normal
RD0015717,CON01310,2025-09-06,538,245.7,2.86,0.86,Normal
RD0015718,CON01310,2025-10-07,642,216.7,3.33,0.88,Normal
RD0015719,CON01310,2025-11-07,759,221.4,3.81,0.91,Normal
RD0015720,CON01310,2025-12-08,698,238.3,3.32,0.96,Normal
RD0015721,CON01311,2025-01-01,159,224.8,0.8,0.91,Normal
RD0015722,CON01311,2025-02-01,114,227.3,0.57,0.91,Normal
RD0015723,CON01311,2025-03-04,151,224.7,0.79,0.87,Normal
RD0015724,CON01311,2025-04-04,165,225.7,0.87,0.87,Normal
RD0015725,CON01311,2025-05-05,217,224.8,1.1,0.9,Normal
RD0015726,CON01311,2025-06-05,136,232.6,0.72,0.86,Normal
RD0015727,CON01311,2025-07-06,147,239.4,0.72,0.93,Normal
RD0015728,CON01311,2025-08-06,159,233.6,0.78,0.93,Normal
RD0015729,CON01311,2025-09-06,98,226.2,0.49,0.91,Normal
RD0015730,CON01311,2025-10-07,143,227.8,0.67,0.97,Normal
RD0015731,CON01311,2025-11-07,231,215.4,1.15,0.92,Normal
RD0015732,CON01311,2025-12-08,135,228.4,0.72,0.86,Normal
RD0015733,CON01312,2025-01-01,3848,232.1,20.43,0.86,Normal
RD0015734,CON01312,2025-02-01,5217,241.8,27.07,0.88,Normal
RD0015735,CON01312,2025-03-04,3023,219.2,14.53,0.95,Normal
RD0015736,CON01312,2025-04-04,2599,241.4,13.33,0.89,Normal
RD0015737,CON01312,2025-05-05,3889,223.2,18.89,0.94,Normal
RD0015738,CON01312,2025-06-05,4296,222.9,21.09,0.93,Normal
RD0015739,CON01312,2025-07-06,3113,218.9,16.53,0.86,Normal
RD0015740,CON01312,2025-08-06,4308,248.1,20.93,0.94,Normal
RD0015741,CON01312,2025-09-06,3625,235.5,18.19,0.91,Normal
RD0015742,CON01312,2025-10-07,4223,232.5,21.19,0.91,Normal
RD0015743,CON01312,2025-11-07,3477,235.2,16.37,0.97,Normal
RD0015744,CON01312,2025-12-08,5096,228.7,24.49,0.95,Normal
RD0015745,CON01313,2025-01-01,140,226.3,0.68,0.94,Normal
RD0015746,CON01313,2025-02-01,184,233.5,0.88,0.95,Normal
RD0015747,CON01313,2025-03-04,133,213.6,0.69,0.88,Normal
RD0015748,CON01313,2025-04-04,160,230.4,0.84,0.87,Normal
RD0015749,CON01313,2025-05-05,105,229.9,0.49,0.97,Normal
RD0015750,CON01313,2025-06-05,129,221.1,0.63,0.94,Normal
RD0015751,CON01313,2025-07-06,165,237.9,0.81,0.93,Normal
RD0015752,CON01313,2025-08-06,132,227.7,0.67,0.9,Normal
RD0015753,CON01313,2025-09-06,169,227.1,0.81,0.95,Normal
RD0015754,CON01313,2025-10-07,100,236.2,0.47,0.97,Normal
RD0015755,CON01313,2025-11-07,159,241.6,0.74,0.98,Normal
RD0015756,CON01313,2025-12-08,150,210.4,0.74,0.92,Normal
RD0015757,CON01314,2025-01-01,485,237.2,2.46,0.9,Normal
RD0015758,CON01314,2025-02-01,730,239.3,3.7,0.9,Normal
RD0015759,CON01314,2025-03-04,561,226.4,2.81,0.91,Normal
RD0015760,CON01314,2025-04-04,562,220.4,2.62,0.98,Normal
RD0015761,CON01314,2025-05-05,773,224.1,3.8,0.93,Normal
RD0015762,CON01314,2025-06-05,625,218.9,3.07,0.93,Normal
RD0015763,CON01314,2025-07-06,521,233.5,2.77,0.86,Normal
RD0015764,CON01314,2025-08-06,560,216.0,3.01,0.85,Normal
RD0015765,CON01314,2025-09-06,445,237.7,2.31,0.88,Normal
RD0015766,CON01314,2025-10-07,674,220.6,3.31,0.93,Normal
RD0015767,CON01314,2025-11-07,634,239.8,3.33,0.87,Normal
RD0015768,CON01314,2025-12-08,292,223.8,1.55,0.86,Normal
RD0015769,CON01315,2025-01-01,159,219.6,0.75,0.97,Normal
RD0015770,CON01315,2025-02-01,137,235.1,0.67,0.94,Normal
RD0015771,CON01315,2025-03-04,132,220.0,0.66,0.92,Normal
RD0015772,CON01315,2025-04-04,134,221.5,0.62,0.98,Normal
RD0015773,CON01315,2025-05-05,119,227.4,0.59,0.92,Normal
RD0015774,CON01315,2025-06-05,176,222.0,0.87,0.92,Normal
RD0015775,CON01315,2025-07-06,119,222.0,0.57,0.95,Normal
RD0015776,CON01315,2025-08-06,177,224.5,0.95,0.85,Normal
RD0015777,CON01315,2025-09-06,159,234.0,0.83,0.88,Normal
RD0015778,CON01315,2025-10-07,165,234.3,0.87,0.87,Normal
RD0015779,CON01315,2025-11-07,150,237.6,0.74,0.92,Normal
RD0015780,CON01315,2025-12-08,175,233.3,0.87,0.92,Normal
RD0015781,CON01316,2025-01-01,484,228.0,2.6,0.85,Normal
RD0015782,CON01316,2025-02-01,645,232.7,3.01,0.98,Normal
RD0015783,CON01316,2025-03-04,678,221.5,3.19,0.97,Normal
RD0015784,CON01316,2025-04-04,740,225.0,3.84,0.88,Normal
RD0015785,CON01316,2025-05-05,602,239.8,2.8,0.98,Normal
RD0015786,CON01316,2025-06-05,578,233.0,2.81,0.94,Normal
RD0015787,CON01316,2025-07-06,661,246.8,3.25,0.93,Normal
RD0015788,CON01316,2025-08-06,610,238.3,3.06,0.91,Normal
RD0015789,CON01316,2025-09-06,796,234.0,4.23,0.86,Normal
RD0015790,CON01316,2025-10-07,807,231.4,4.14,0.89,Normal
RD0015791,CON01316,2025-11-07,461,235.1,2.39,0.88,Normal
RD0015792,CON01316,2025-12-08,687,233.4,3.27,0.96,Normal
RD0015793,CON01317,2025-01-01,167,238.6,0.82,0.93,Normal
RD0015794,CON01317,2025-02-01,165,224.3,0.84,0.9,Normal
RD0015795,CON01317,2025-03-04,139,226.6,0.66,0.96,Normal
RD0015796,CON01317,2025-04-04,161,221.8,0.85,0.86,Normal
RD0015797,CON01317,2025-05-05,160,227.3,0.81,0.9,Normal
RD0015798,CON01317,2025-06-05,41,225.9,0.25,0.75,Tampered
RD0015799,CON01317,2025-07-06,39,233.0,0.25,0.71,Tampered
RD0015800,CON01317,2025-08-06,43,227.2,0.29,0.67,Tampered
RD0015801,CON01317,2025-09-06,40,238.0,0.26,0.7,Tampered
RD0015802,CON01317,2025-10-07,48,227.1,0.33,0.66,Tampered
RD0015803,CON01317,2025-11-07,35,230.1,0.24,0.66,Tampered
RD0015804,CON01317,2025-12-08,56,232.8,0.34,0.76,Tampered
RD0015805,CON01318,2025-01-01,657,246.4,3.26,0.92,Normal
RD0015806,CON01318,2025-02-01,724,213.4,3.55,0.93,Normal
RD0015807,CON01318,2025-03-04,485,241.5,2.55,0.87,Normal
RD0015808,CON01318,2025-04-04,586,252.4,3.04,0.88,Normal
RD0015809,CON01318,2025-05-05,489,231.5,2.57,0.87,Normal
RD0015810,CON01318,2025-06-05,641,235.2,3.18,0.92,Normal
RD0015811,CON01318,2025-07-06,454,227.6,2.16,0.96,Normal
RD0015812,CON01318,2025-08-06,506,236.3,2.43,0.95,Normal
RD0015813,CON01318,2025-09-06,581,231.4,3.08,0.86,Normal
RD0015814,CON01318,2025-10-07,723,228.6,3.63,0.91,Normal
RD0015815,CON01318,2025-11-07,626,242.9,2.95,0.97,Normal
RD0015816,CON01318,2025-12-08,660,237.2,3.39,0.89,Normal
RD0015817,CON01319,2025-01-01,132,229.7,0.66,0.92,Normal
RD0015818,CON01319,2025-02-01,105,230.7,0.5,0.96,Normal
RD0015819,CON01319,2025-03-04,128,216.9,0.63,0.93,Normal
RD0015820,CON01319,2025-04-04,140,222.5,0.68,0.94,Normal
RD0015821,CON01319,2025-05-05,170,225.4,0.89,0.87,Normal
RD0015822,CON01319,2025-06-05,145,239.9,0.69,0.96,Normal
RD0015823,CON01319,2025-07-06,114,225.3,0.58,0.9,Normal
RD0015824,CON01319,2025-08-06,130,223.2,0.64,0.93,Normal
RD0015825,CON01319,2025-09-06,164,229.6,0.84,0.89,Normal
RD0015826,CON01319,2025-10-07,178,222.8,0.83,0.98,Normal
RD0015827,CON01319,2025-11-07,118,229.4,0.55,0.98,Normal
RD0015828,CON01319,2025-12-08,157,239.5,0.79,0.91,Normal
RD0015829,CON01320,2025-01-01,153,224.7,0.8,0.87,Normal
RD0015830,CON01320,2025-02-01,146,233.1,0.7,0.95,Normal
RD0015831,CON01320,2025-03-04,114,238.5,0.54,0.97,Normal
RD0015832,CON01320,2025-04-04,148,217.7,0.76,0.89,Normal
RD0015833,CON01320,2025-05-05,116,228.1,0.62,0.86,Normal
RD0015834,CON01320,2025-06-05,79,236.5,0.38,0.94,Normal
RD0015835,CON01320,2025-07-06,111,234.9,0.54,0.93,Normal
RD0015836,CON01320,2025-08-06,110,235.7,0.51,0.98,Normal
RD0015837,CON01320,2025-09-06,140,233.8,0.67,0.95,Normal
RD0015838,CON01320,2025-10-07,210,223.4,1.07,0.9,Normal
RD0015839,CON01320,2025-11-07,167,234.3,0.84,0.91,Normal
RD0015840,CON01320,2025-12-08,166,232.4,0.8,0.95,Normal
RD0015841,CON01321,2025-01-01,143,233.1,0.69,0.94,Normal
RD0015842,CON01321,2025-02-01,113,225.5,0.61,0.85,Normal
RD0015843,CON01321,2025-03-04,164,218.5,0.83,0.9,Normal
RD0015844,CON01321,2025-04-04,184,214.7,0.88,0.96,Normal
RD0015845,CON01321,2025-05-05,154,222.4,0.74,0.95,Normal
RD0015846,CON01321,2025-06-05,147,231.0,0.69,0.97,Normal
RD0015847,CON01321,2025-07-06,153,237.5,0.8,0.87,Normal
RD0015848,CON01321,2025-08-06,149,229.1,0.71,0.96,Normal
RD0015849,CON01321,2025-09-06,150,245.6,0.72,0.95,Normal
RD0015850,CON01321,2025-10-07,139,235.4,0.65,0.97,Normal
RD0015851,CON01321,2025-11-07,168,224.7,0.83,0.92,Normal
RD0015852,CON01321,2025-12-08,77,224.7,0.37,0.94,Normal
RD0015853,CON01322,2025-01-01,199,230.6,1.04,0.87,Normal
RD0015854,CON01322,2025-02-01,160,218.7,0.81,0.9,Normal
RD0015855,CON01322,2025-03-04,136,212.6,0.69,0.9,Normal
RD0015856,CON01322,2025-04-04,121,235.8,0.61,0.9,Normal
RD0015857,CON01322,2025-05-05,156,222.2,0.73,0.97,Normal
RD0015858,CON01322,2025-06-05,134,245.5,0.7,0.87,Normal
RD0015859,CON01322,2025-07-06,143,229.8,0.72,0.91,Normal
RD0015860,CON01322,2025-08-06,133,239.7,0.65,0.93,Normal
RD0015861,CON01322,2025-09-06,150,226.2,0.74,0.93,Normal
RD0015862,CON01322,2025-10-07,139,214.8,0.71,0.9,Normal
RD0015863,CON01322,2025-11-07,117,229.3,0.62,0.86,Normal
RD0015864,CON01322,2025-12-08,148,229.5,0.79,0.86,Normal
RD0015865,CON01323,2025-01-01,2703,227.1,14.52,0.85,Normal
RD0015866,CON01323,2025-02-01,3050,236.3,15.65,0.89,Normal
RD0015867,CON01323,2025-03-04,5099,231.7,25.87,0.9,Normal
RD0015868,CON01323,2025-04-04,4012,235.0,21.3,0.86,Normal
RD0015869,CON01323,2025-05-05,4920,220.6,23.9,0.94,Normal
RD0015870,CON01323,2025-06-05,3928,222.2,19.71,0.91,Normal
RD0015871,CON01323,2025-07-06,4302,233.3,21.35,0.92,Normal
RD0015872,CON01323,2025-08-06,4040,224.4,21.45,0.86,Normal
RD0015873,CON01323,2025-09-06,3697,230.0,18.35,0.92,Normal
RD0015874,CON01323,2025-10-07,3669,224.4,18.41,0.91,Normal
RD0015875,CON01323,2025-11-07,3707,230.0,17.82,0.95,Normal
RD0015876,CON01323,2025-12-08,4625,233.6,22.47,0.94,Normal
RD0015877,CON01324,2025-01-01,134,226.1,0.72,0.85,Normal
RD0015878,CON01324,2025-02-01,101,233.6,0.48,0.96,Normal
RD0015879,CON01324,2025-03-04,108,236.9,0.54,0.91,Normal
RD0015880,CON01324,2025-04-04,133,231.5,0.67,0.9,Normal
RD0015881,CON01324,2025-05-05,176,215.5,0.92,0.87,Normal
RD0015882,CON01324,2025-06-05,174,214.8,0.93,0.85,Normal
RD0015883,CON01324,2025-07-06,128,237.6,0.6,0.98,Normal
RD0015884,CON01324,2025-08-06,129,238.5,0.6,0.98,Normal
RD0015885,CON01324,2025-09-06,135,222.2,0.67,0.92,Normal
RD0015886,CON01324,2025-10-07,104,234.6,0.52,0.91,Normal
RD0015887,CON01324,2025-11-07,110,222.6,0.52,0.97,Normal
RD0015888,CON01324,2025-12-08,111,231.0,0.54,0.93,Normal
RD0015889,CON01325,2025-01-01,50,229.8,0.26,0.88,Normal
RD0015890,CON01325,2025-02-01,58,232.9,0.3,0.89,Normal
RD0015891,CON01325,2025-03-04,47,232.5,0.22,0.97,Normal
RD0015892,CON01325,2025-04-04,43,220.2,0.22,0.88,Normal
RD0015893,CON01325,2025-05-05,70,227.4,0.34,0.94,Normal
RD0015894,CON01325,2025-06-05,54,226.1,0.29,0.86,Normal
RD0015895,CON01325,2025-07-06,62,236.7,0.32,0.88,Normal
RD0015896,CON01325,2025-08-06,44,229.5,0.21,0.96,Normal
RD0015897,CON01325,2025-09-06,51,231.6,0.27,0.86,Normal
RD0015898,CON01325,2025-10-07,49,237.5,0.23,0.98,Normal
RD0015899,CON01325,2025-11-07,46,245.5,0.23,0.91,Normal
RD0015900,CON01325,2025-12-08,49,205.9,0.25,0.9,Normal
RD0015901,CON01326,2025-01-01,137,234.2,0.7,0.89,Normal
RD0015902,CON01326,2025-02-01,115,219.1,0.62,0.85,Normal
RD0015903,CON01326,2025-03-04,107,229.8,0.52,0.94,Normal
RD0015904,CON01326,2025-04-04,185,215.0,0.9,0.94,Normal
RD0015905,CON01326,2025-05-05,172,209.7,0.84,0.94,Normal
RD0015906,CON01326,2025-06-05,147,241.0,0.76,0.88,Normal
RD0015907,CON01326,2025-07-06,165,238.7,0.87,0.87,Normal
RD0015908,CON01326,2025-08-06,118,236.9,0.63,0.85,Normal
RD0015909,CON01326,2025-09-06,176,223.0,0.89,0.9,Normal
RD0015910,CON01326,2025-10-07,142,235.6,0.67,0.97,Normal
RD0015911,CON01326,2025-11-07,197,224.6,1.0,0.9,Normal
RD0015912,CON01326,2025-12-08,169,240.0,0.87,0.89,Normal
RD0015913,CON01327,2025-01-01,155,238.7,0.73,0.97,Normal
RD0015914,CON01327,2025-02-01,170,218.2,0.8,0.97,Normal
RD0015915,CON01327,2025-03-04,122,224.2,0.61,0.91,Normal
RD0015916,CON01327,2025-04-04,163,216.0,0.86,0.87,Normal
RD0015917,CON01327,2025-05-05,102,228.0,0.49,0.95,Normal
RD0015918,CON01327,2025-06-05,148,226.1,0.73,0.93,Normal
RD0015919,CON01327,2025-07-06,146,228.4,0.69,0.96,Normal
RD0015920,CON01327,2025-08-06,170,237.8,0.8,0.97,Normal
RD0015921,CON01327,2025-09-06,171,226.9,0.87,0.9,Normal
RD0015922,CON01327,2025-10-07,147,236.1,0.78,0.86,Normal
RD0015923,CON01327,2025-11-07,161,233.6,0.75,0.98,Normal
RD0015924,CON01327,2025-12-08,127,226.8,0.65,0.89,Normal
RD0015925,CON01328,2025-01-01,738,235.8,3.55,0.95,Normal
RD0015926,CON01328,2025-02-01,304,228.2,1.61,0.86,Normal
RD0015927,CON01328,2025-03-04,409,227.7,1.97,0.95,Normal
RD0015928,CON01328,2025-04-04,436,232.5,2.16,0.92,Normal
RD0015929,CON01328,2025-05-05,508,234.3,2.44,0.95,Normal
RD0015930,CON01328,2025-06-05,596,233.4,3.09,0.88,Normal
RD0015931,CON01328,2025-07-06,731,249.1,3.88,0.86,Normal
RD0015932,CON01328,2025-08-06,317,247.7,1.57,0.92,Normal
RD0015933,CON01328,2025-09-06,702,220.7,3.48,0.92,Normal
RD0015934,CON01328,2025-10-07,564,230.8,3.03,0.85,Normal
RD0015935,CON01328,2025-11-07,495,223.7,2.46,0.92,Normal
RD0015936,CON01328,2025-12-08,616,215.2,2.87,0.98,Normal
RD0015937,CON01329,2025-01-01,415,237.7,2.13,0.89,Normal
RD0015938,CON01329,2025-02-01,705,216.5,3.54,0.91,Normal
RD0015939,CON01329,2025-03-04,584,237.8,2.78,0.96,Normal
RD0015940,CON01329,2025-04-04,575,229.5,2.79,0.94,Normal
RD0015941,CON01329,2025-05-05,550,233.1,2.64,0.95,Normal
RD0015942,CON01329,2025-06-05,595,233.0,2.99,0.91,Normal
RD0015943,CON01329,2025-07-06,486,217.9,2.47,0.9,Normal
RD0015944,CON01329,2025-08-06,634,221.6,3.15,0.92,Normal
RD0015945,CON01329,2025-09-06,587,238.5,2.85,0.94,Normal
RD0015946,CON01329,2025-10-07,512,220.7,2.75,0.85,Normal
RD0015947,CON01329,2025-11-07,724,224.3,3.52,0.94,Normal
RD0015948,CON01329,2025-12-08,427,220.3,2.27,0.86,Normal
RD0015949,CON01330,2025-01-01,182,219.2,0.91,0.91,Normal
RD0015950,CON01330,2025-02-01,91,226.0,0.45,0.93,Normal
RD0015951,CON01330,2025-03-04,137,226.1,0.73,0.86,Normal
RD0015952,CON01330,2025-04-04,153,235.3,0.78,0.89,Normal
RD0015953,CON01330,2025-05-05,181,225.9,0.89,0.93,Normal
RD0015954,CON01330,2025-06-05,125,230.9,0.59,0.96,Normal
RD0015955,CON01330,2025-07-06,141,224.2,0.68,0.95,Normal
RD0015956,CON01330,2025-08-06,111,240.9,0.54,0.94,Normal
RD0015957,CON01330,2025-09-06,144,221.2,0.74,0.89,Normal
RD0015958,CON01330,2025-10-07,124,231.5,0.62,0.92,Normal
RD0015959,CON01330,2025-11-07,127,228.6,0.68,0.85,Normal
RD0015960,CON01330,2025-12-08,173,240.1,0.84,0.94,Normal
RD0015961,CON01331,2025-01-01,148,210.9,0.7,0.97,Normal
RD0015962,CON01331,2025-02-01,131,226.9,0.64,0.93,Normal
RD0015963,CON01331,2025-03-04,129,227.8,0.65,0.91,Normal
RD0015964,CON01331,2025-04-04,197,226.9,0.98,0.92,Normal
RD0015965,CON01331,2025-05-05,150,235.6,0.72,0.95,Normal
RD0015966,CON01331,2025-06-05,42,217.9,0.25,0.77,Tampered
RD0015967,CON01331,2025-07-06,54,210.2,0.38,0.65,Tampered
RD0015968,CON01331,2025-08-06,53,231.0,0.31,0.79,Tampered
RD0015969,CON01331,2025-09-06,41,242.8,0.26,0.73,Tampered
RD0015970,CON01331,2025-10-07,48,226.5,0.3,0.73,Tampered
RD0015971,CON01331,2025-11-07,52,227.1,0.3,0.79,Tampered
RD0015972,CON01331,2025-12-08,34,220.3,0.2,0.79,Tampered
RD0015973,CON01332,2025-01-01,364,238.0,1.71,0.97,Normal
RD0015974,CON01332,2025-02-01,418,228.1,2.05,0.93,Normal
RD0015975,CON01332,2025-03-04,615,228.8,3.23,0.87,Normal
RD0015976,CON01332,2025-04-04,697,225.3,3.62,0.88,Normal
RD0015977,CON01332,2025-05-05,723,233.8,3.51,0.94,Normal
RD0015978,CON01332,2025-06-05,677,246.4,3.43,0.9,Normal
RD0015979,CON01332,2025-07-06,722,241.5,3.54,0.93,Normal
RD0015980,CON01332,2025-08-06,421,232.4,2.16,0.89,Normal
RD0015981,CON01332,2025-09-06,685,218.1,3.64,0.86,Normal
RD0015982,CON01332,2025-10-07,641,233.0,3.08,0.95,Normal
RD0015983,CON01332,2025-11-07,617,224.4,2.97,0.95,Normal
RD0015984,CON01332,2025-12-08,826,251.1,4.39,0.86,Normal
RD0015985,CON01333,2025-01-01,119,224.7,0.58,0.93,Normal
RD0015986,CON01333,2025-02-01,146,233.1,0.75,0.89,Normal
RD0015987,CON01333,2025-03-04,76,231.5,0.39,0.89,Normal
RD0015988,CON01333,2025-04-04,179,225.7,0.86,0.95,Normal
RD0015989,CON01333,2025-05-05,168,241.2,0.88,0.87,Normal
RD0015990,CON01333,2025-06-05,201,230.0,0.96,0.96,Normal
RD0015991,CON01333,2025-07-06,155,234.5,0.76,0.93,Normal
RD0015992,CON01333,2025-08-06,176,217.1,0.91,0.88,Normal
RD0015993,CON01333,2025-09-06,165,224.6,0.81,0.93,Normal
RD0015994,CON01333,2025-10-07,199,226.9,1.0,0.91,Normal
RD0015995,CON01333,2025-11-07,164,232.4,0.83,0.9,Normal
RD0015996,CON01333,2025-12-08,178,222.6,0.87,0.93,Normal
RD0015997,CON01334,2025-01-01,56,219.4,0.29,0.88,Normal
RD0015998,CON01334,2025-02-01,40,240.5,0.19,0.94,Normal
RD0015999,CON01334,2025-03-04,40,223.4,0.19,0.94,Normal
RD0016000,CON01334,2025-04-04,64,230.5,0.32,0.92,Normal
RD0016001,CON01334,2025-05-05,49,240.0,0.24,0.94,Normal
RD0016002,CON01334,2025-06-05,53,232.6,0.28,0.87,Normal
RD0016003,CON01334,2025-07-06,49,232.9,0.25,0.89,Normal
RD0016004,CON01334,2025-08-06,59,232.1,0.3,0.91,Normal
RD0016005,CON01334,2025-09-06,53,216.7,0.25,0.95,Normal
RD0016006,CON01334,2025-10-07,58,225.1,0.28,0.95,Normal
RD0016007,CON01334,2025-11-07,35,234.7,0.16,0.97,Normal
RD0016008,CON01334,2025-12-08,65,220.3,0.31,0.96,Normal
RD0016009,CON01335,2025-01-01,55,231.7,0.3,0.85,Normal
RD0016010,CON01335,2025-02-01,62,223.8,0.32,0.89,Normal
RD0016011,CON01335,2025-03-04,48,238.3,0.23,0.97,Normal
RD0016012,CON01335,2025-04-04,48,216.2,0.25,0.86,Normal
RD0016013,CON01335,2025-05-05,45,218.2,0.22,0.95,Normal
RD0016014,CON01335,2025-06-05,54,222.6,0.28,0.87,Normal
RD0016015,CON01335,2025-07-06,33,232.2,0.16,0.94,Normal
RD0016016,CON01335,2025-08-06,39,237.6,0.19,0.92,Normal
RD0016017,CON01335,2025-09-06,61,225.0,0.29,0.96,Normal
RD0016018,CON01335,2025-10-07,40,209.0,0.19,0.95,Normal
RD0016019,CON01335,2025-11-07,45,230.0,0.23,0.91,Normal
RD0016020,CON01335,2025-12-08,47,224.4,0.24,0.9,Normal
RD0016021,CON01336,2025-01-01,659,229.6,3.17,0.95,Normal
RD0016022,CON01336,2025-02-01,506,242.9,2.48,0.93,Normal
RD0016023,CON01336,2025-03-04,502,229.1,2.6,0.88,Normal
RD0016024,CON01336,2025-04-04,579,233.3,2.78,0.95,Normal
RD0016025,CON01336,2025-05-05,732,214.3,3.67,0.91,Normal
RD0016026,CON01336,2025-06-05,723,230.8,3.55,0.93,Normal
RD0016027,CON01336,2025-07-06,727,243.2,3.57,0.93,Normal
RD0016028,CON01336,2025-08-06,571,224.1,2.74,0.95,Normal
RD0016029,CON01336,2025-09-06,429,227.5,2.3,0.85,Normal
RD0016030,CON01336,2025-10-07,314,227.7,1.48,0.97,Normal
RD0016031,CON01336,2025-11-07,537,221.4,2.53,0.97,Normal
RD0016032,CON01336,2025-12-08,627,213.9,3.01,0.95,Normal
RD0016033,CON01337,2025-01-01,179,240.0,0.96,0.85,Normal
RD0016034,CON01337,2025-02-01,182,230.0,0.86,0.97,Normal
RD0016035,CON01337,2025-03-04,158,235.5,0.79,0.91,Normal
RD0016036,CON01337,2025-04-04,164,232.4,0.81,0.93,Normal
RD0016037,CON01337,2025-05-05,203,226.6,1.05,0.88,Normal
RD0016038,CON01337,2025-06-05,143,229.5,0.69,0.94,Normal
RD0016039,CON01337,2025-07-06,158,236.2,0.77,0.94,Normal
RD0016040,CON01337,2025-08-06,170,228.9,0.8,0.97,Normal
RD0016041,CON01337,2025-09-06,183,218.0,0.91,0.92,Normal
RD0016042,CON01337,2025-10-07,136,230.1,0.7,0.89,Normal
RD0016043,CON01337,2025-11-07,164,233.2,0.87,0.86,Normal
RD0016044,CON01337,2025-12-08,99,218.9,0.51,0.88,Normal
RD0016045,CON01338,2025-01-01,849,233.6,4.08,0.95,Normal
RD0016046,CON01338,2025-02-01,793,220.3,4.07,0.89,Normal
RD0016047,CON01338,2025-03-04,660,223.8,3.31,0.91,Normal
RD0016048,CON01338,2025-04-04,408,226.6,2.0,0.93,Normal
RD0016049,CON01338,2025-05-05,641,232.7,3.18,0.92,Normal
RD0016050,CON01338,2025-06-05,579,226.0,2.75,0.96,Normal
RD0016051,CON01338,2025-07-06,568,229.0,2.88,0.9,Normal
RD0016052,CON01338,2025-08-06,657,221.6,3.23,0.93,Normal
RD0016053,CON01338,2025-09-06,682,235.6,3.5,0.89,Normal
RD0016054,CON01338,2025-10-07,453,225.6,2.2,0.94,Normal
RD0016055,CON01338,2025-11-07,684,220.5,3.63,0.86,Normal
RD0016056,CON01338,2025-12-08,458,248.9,2.38,0.88,Normal
RD0016057,CON01339,2025-01-01,127,217.6,0.6,0.97,Normal
RD0016058,CON01339,2025-02-01,189,219.8,0.92,0.94,Normal
RD0016059,CON01339,2025-03-04,171,239.2,0.85,0.92,Normal
RD0016060,CON01339,2025-04-04,164,236.7,0.76,0.98,Normal
RD0016061,CON01339,2025-05-05,193,228.8,0.9,0.98,Normal
RD0016062,CON01339,2025-06-05,154,229.5,0.8,0.88,Normal
RD0016063,CON01339,2025-07-06,139,235.6,0.71,0.9,Normal
RD0016064,CON01339,2025-08-06,169,229.4,0.87,0.89,Normal
RD0016065,CON01339,2025-09-06,183,213.9,0.86,0.97,Normal
RD0016066,CON01339,2025-10-07,110,230.0,0.58,0.86,Normal
RD0016067,CON01339,2025-11-07,167,241.9,0.8,0.95,Normal
RD0016068,CON01339,2025-12-08,179,235.8,0.9,0.91,Normal
RD0016069,CON01340,2025-01-01,164,238.7,0.81,0.92,Normal
RD0016070,CON01340,2025-02-01,102,236.2,0.5,0.93,Normal
RD0016071,CON01340,2025-03-04,176,231.4,0.83,0.97,Normal
RD0016072,CON01340,2025-04-04,170,232.5,0.83,0.94,Normal
RD0016073,CON01340,2025-05-05,134,217.5,0.72,0.85,Normal
RD0016074,CON01340,2025-06-05,157,227.9,0.75,0.95,Normal
RD0016075,CON01340,2025-07-06,166,216.5,0.86,0.88,Normal
RD0016076,CON01340,2025-08-06,141,231.4,0.68,0.94,Normal
RD0016077,CON01340,2025-09-06,150,228.6,0.77,0.89,Normal
RD0016078,CON01340,2025-10-07,182,241.0,0.92,0.9,Normal
RD0016079,CON01340,2025-11-07,121,229.3,0.56,0.98,Normal
RD0016080,CON01340,2025-12-08,157,230.5,0.78,0.92,Normal
RD0016081,CON01341,2025-01-01,135,220.2,0.65,0.95,Normal
RD0016082,CON01341,2025-02-01,171,229.6,0.81,0.96,Normal
