Outage_ID,Feeder_ID,Start_Time,End_Time,Duration_Minutes,Cause,Area
OUT01643,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,85,Line Fault,Anna Nagar
OUT01644,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,160,Equipment Failure,Velachery
OUT01645,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,55,Line Fault,Adyar
OUT01646,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Weather,Velachery
OUT01647,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,54,Line Fault,Velachery
OUT01648,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,28,Line Fault,Velachery
OUT01649,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,155,Line Fault,Velachery
OUT01650,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Equipment Failure,Adyar
OUT01651,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,44,Weather,Anna Nagar
OUT01652,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,68,Line Fault,Anna Nagar
OUT01653,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Line Fault,Anna Nagar
OUT01654,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,120,Equipment Failure,Adyar
OUT01655,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Weather,Adyar
OUT01656,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,23,Weather,Adyar
OUT01657,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,166,Equipment Failure,Velachery
OUT01658,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,141,Line Fault,Velachery
OUT01659,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,169,Equipment Failure,Anna Nagar
OUT01660,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,84,Equipment Failure,Adyar
OUT01661,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Weather,Velachery
OUT01662,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,98,Equipment Failure,Velachery
OUT01663,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,18,Line Fault,Anna Nagar
OUT01664,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,17,Equipment Failure,Velachery
OUT01665,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,171,Equipment Failure,Adyar
OUT01666,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,139,Line Fault,Adyar
OUT01667,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,55,Equipment Failure,Adyar
OUT01668,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,154,Weather,Adyar
OUT01669,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,174,Weather,Adyar
OUT01670,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,170,Weather,Velachery
OUT01671,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,112,Equipment Failure,Anna Nagar
OUT01672,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,48,Weather,Anna Nagar
OUT01673,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Line Fault,Anna Nagar
OUT01674,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,90,Equipment Failure,Adyar
OUT01675,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,41,Weather,Adyar
OUT01676,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,56,Weather,Anna Nagar
OUT01677,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Equipment Failure,Anna Nagar
OUT01678,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,144,Line Fault,Velachery
OUT01679,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Line Fault,Anna Nagar
OUT01680,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Equipment Failure,Adyar
OUT01681,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,93,Line Fault,Anna Nagar
OUT01682,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,94,Equipment Failure,Velachery
OUT01683,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,154,Equipment Failure,Adyar
OUT01684,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,69,Weather,Velachery
OUT01685,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Line Fault,Adyar
OUT01686,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,43,Weather,Adyar
OUT01687,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,17,Line Fault,Adyar
OUT01688,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Line Fault,Velachery
OUT01689,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,156,Line Fault,Adyar
OUT01690,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,97,Line Fault,Anna Nagar
OUT01691,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,15,Line Fault,Anna Nagar
OUT01692,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,159,Equipment Failure,Velachery
OUT01693,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Equipment Failure,Anna Nagar
OUT01694,FDR043,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Weather,Anna Nagar
OUT01695,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,113,Equipment Failure,Anna Nagar
OUT01696,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,172,Weather,Anna Nagar
OUT01697,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,30,Weather,Anna Nagar
OUT01698,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Line Fault,Adyar
OUT01699,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,73,Weather,Anna Nagar
OUT01700,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,136,Weather,Velachery
OUT01701,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,154,Weather,Velachery
OUT01702,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,75,Equipment Failure,Adyar
OUT01703,FDR014,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Line Fault,Adyar
OUT01704,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,57,Equipment Failure,Anna Nagar
OUT01705,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,23,Equipment Failure,Anna Nagar
OUT01706,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,144,Equipment Failure,Adyar
OUT01707,FDR048,2026-03-15 10:00:00,2026-03-15 11:15:00,87,Equipment Failure,Velachery
OUT01708,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,99,Equipment Failure,Velachery
OUT01709,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Equipment Failure,Velachery
OUT01710,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,166,Weather,Anna Nagar
OUT01711,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Equipment Failure,Anna Nagar
OUT01712,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Weather,Adyar
OUT01713,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Line Fault,Anna Nagar
OUT01714,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,64,Line Fault,Velachery
OUT01715,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Weather,Adyar
OUT01716,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,173,Equipment Failure,Adyar
OUT01717,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,132,Weather,Velachery
OUT01718,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Line Fault,Anna Nagar
OUT01719,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,98,Equipment Failure,Anna Nagar
OUT01720,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,49,Equipment Failure,Anna Nagar
OUT01721,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,60,Line Fault,Anna Nagar
OUT01722,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Line Fault,Adyar
OUT01723,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Line Fault,Adyar
OUT01724,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,123,Line Fault,Adyar
OUT01725,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,151,Equipment Failure,Velachery
OUT01726,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Equipment Failure,Velachery
OUT01727,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,95,Weather,Adyar
OUT01728,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Weather,Velachery
OUT01729,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,129,Weather,Anna Nagar
OUT01730,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,32,Equipment Failure,Velachery
OUT01731,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,142,Line Fault,Velachery
OUT01732,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,89,Equipment Failure,Adyar
OUT01733,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,152,Line Fault,Velachery
OUT01734,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Equipment Failure,Adyar
OUT01735,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Line Fault,Velachery
OUT01736,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,43,Line Fault,Velachery
OUT01737,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,94,Line Fault,Anna Nagar
OUT01738,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,157,Weather,Adyar
OUT01739,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,32,Line Fault,Anna Nagar
OUT01740,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,119,Equipment Failure,Anna Nagar
OUT01741,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,178,Equipment Failure,Velachery
OUT01742,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,158,Line Fault,Adyar
OUT01743,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Weather,Adyar
OUT01744,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,70,Weather,Adyar
OUT01745,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,122,Equipment Failure,Anna Nagar
OUT01746,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,65,Equipment Failure,Velachery
OUT01747,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,73,Line Fault,Velachery
OUT01748,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,66,Equipment Failure,Velachery
OUT01749,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,156,Weather,Anna Nagar
OUT01750,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Line Fault,Adyar
OUT01751,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Weather,Velachery
OUT01752,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Weather,Anna Nagar
OUT01753,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,139,Line Fault,Anna Nagar
OUT01754,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,114,Weather,Anna Nagar
OUT01755,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,123,Equipment Failure,Adyar
OUT01756,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,133,Equipment Failure,Anna Nagar
OUT01757,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Line Fault,Velachery
OUT01758,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Line Fault,Adyar
OUT01759,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,29,Weather,Velachery
OUT01760,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Weather,Velachery
OUT01761,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,33,Equipment Failure,Anna Nagar
OUT01762,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Equipment Failure,Anna Nagar
OUT01763,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,119,Weather,Anna Nagar
OUT01764,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,155,Equipment Failure,Velachery
OUT01765,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Line Fault,Anna Nagar
OUT01766,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,179,Equipment Failure,Anna Nagar
OUT01767,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Line Fault,Velachery
OUT01768,FDR040,2026-03-15 10:00:00,2026-03-15 11:15:00,141,Equipment Failure,Adyar
OUT01769,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,164,Equipment Failure,Anna Nagar
OUT01770,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Weather,Velachery
OUT01771,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,15,Equipment Failure,Velachery
OUT01772,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,88,Line Fault,Velachery
OUT01773,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,156,Equipment Failure,Anna Nagar
OUT01774,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,164,Line Fault,Anna Nagar
OUT01775,FDR038,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Weather,Anna Nagar
OUT01776,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,156,Weather,Anna Nagar
OUT01777,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,107,Line Fault,Anna Nagar
OUT01778,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,15,Weather,Adyar
OUT01779,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,66,Line Fault,Anna Nagar
OUT01780,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,160,Weather,Velachery
OUT01781,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,98,Equipment Failure,Anna Nagar
OUT01782,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,47,Equipment Failure,Velachery
OUT01783,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Weather,Velachery
OUT01784,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,115,Weather,Adyar
OUT01785,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,90,Equipment Failure,Anna Nagar
OUT01786,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,41,Weather,Velachery
OUT01787,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,119,Line Fault,Adyar
OUT01788,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,91,Line Fault,Velachery
OUT01789,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,52,Equipment Failure,Adyar
OUT01790,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,68,Line Fault,Adyar
OUT01791,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,150,Line Fault,Velachery
OUT01792,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,56,Equipment Failure,Velachery
OUT01793,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Equipment Failure,Adyar
OUT01794,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Line Fault,Adyar
OUT01795,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,62,Equipment Failure,Anna Nagar
OUT01796,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Line Fault,Adyar
OUT01797,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,109,Equipment Failure,Anna Nagar
OUT01798,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,139,Weather,Anna Nagar
OUT01799,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,112,Line Fault,Anna Nagar
OUT01800,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,80,Weather,Adyar
OUT01801,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,80,Line Fault,Velachery
OUT01802,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,93,Line Fault,Anna Nagar
OUT01803,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,114,Weather,Anna Nagar
OUT01804,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,46,Equipment Failure,Adyar
OUT01805,FDR036,2026-03-15 10:00:00,2026-03-15 11:15:00,36,Line Fault,Adyar
OUT01806,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Equipment Failure,Anna Nagar
OUT01807,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Equipment Failure,Velachery
OUT01808,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Weather,Adyar
OUT01809,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,79,Weather,Velachery
OUT01810,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,115,Equipment Failure,Adyar
OUT01811,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Equipment Failure,Velachery
OUT01812,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,126,Equipment Failure,Anna Nagar
OUT01813,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,83,Line Fault,Adyar
OUT01814,FDR025,2026-03-15 10:00:00,2026-03-15 11:15:00,150,Weather,Velachery
OUT01815,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Equipment Failure,Adyar
OUT01816,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,58,Line Fault,Velachery
OUT01817,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,88,Equipment Failure,Adyar
OUT01818,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,166,Equipment Failure,Velachery
OUT01819,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Line Fault,Adyar
OUT01820,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,27,Weather,Velachery
OUT01821,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Weather,Velachery
OUT01822,FDR011,2026-03-15 10:00:00,2026-03-15 11:15:00,146,Line Fault,Anna Nagar
OUT01823,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Weather,Anna Nagar
OUT01824,FDR012,2026-03-15 10:00:00,2026-03-15 11:15:00,106,Equipment Failure,Anna Nagar
OUT01825,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,80,Line Fault,Adyar
OUT01826,FDR050,2026-03-15 10:00:00,2026-03-15 11:15:00,127,Line Fault,Velachery
OUT01827,FDR032,2026-03-15 10:00:00,2026-03-15 11:15:00,33,Weather,Anna Nagar
OUT01828,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Weather,Adyar
OUT01829,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Line Fault,Anna Nagar
OUT01830,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,125,Equipment Failure,Velachery
OUT01831,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,103,Equipment Failure,Anna Nagar
OUT01832,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,79,Weather,Velachery
OUT01833,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,164,Equipment Failure,Velachery
OUT01834,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,26,Line Fault,Anna Nagar
OUT01835,FDR017,2026-03-15 10:00:00,2026-03-15 11:15:00,28,Line Fault,Adyar
OUT01836,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,48,Line Fault,Velachery
OUT01837,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,137,Equipment Failure,Anna Nagar
OUT01838,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,138,Line Fault,Velachery
OUT01839,FDR024,2026-03-15 10:00:00,2026-03-15 11:15:00,151,Equipment Failure,Adyar
OUT01840,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,88,Equipment Failure,Adyar
OUT01841,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Line Fault,Velachery
OUT01842,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,133,Weather,Anna Nagar
OUT01843,FDR036,2026-03-15 10:00:00,2026-03-15 11:15:00,56,Equipment Failure,Velachery
OUT01844,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Line Fault,Anna Nagar
OUT01845,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Equipment Failure,Anna Nagar
OUT01846,FDR023,2026-03-15 10:00:00,2026-03-15 11:15:00,72,Weather,Velachery
OUT01847,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,165,Equipment Failure,Velachery
OUT01848,FDR030,2026-03-15 10:00:00,2026-03-15 11:15:00,25,Line Fault,Adyar
OUT01849,FDR026,2026-03-15 10:00:00,2026-03-15 11:15:00,35,Weather,Velachery
OUT01850,FDR005,2026-03-15 10:00:00,2026-03-15 11:15:00,167,Equipment Failure,Adyar
OUT01851,FDR041,2026-03-15 10:00:00,2026-03-15 11:15:00,134,Equipment Failure,Velachery
OUT01852,FDR036,2026-03-15 10:00:00,2026-03-15 11:15:00,46,Equipment Failure,Anna Nagar
OUT01853,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,41,Equipment Failure,Velachery
OUT01854,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,166,Equipment Failure,Adyar
OUT01855,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,63,Equipment Failure,Adyar
OUT01856,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,116,Equipment Failure,Adyar
OUT01857,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,140,Equipment Failure,Adyar
OUT01858,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Line Fault,Velachery
OUT01859,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,24,Weather,Adyar
OUT01860,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,107,Line Fault,Velachery
OUT01861,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,95,Line Fault,Adyar
OUT01862,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,24,Equipment Failure,Adyar
OUT01863,FDR021,2026-03-15 10:00:00,2026-03-15 11:15:00,57,Line Fault,Adyar
OUT01864,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,133,Weather,Adyar
OUT01865,FDR044,2026-03-15 10:00:00,2026-03-15 11:15:00,154,Weather,Velachery
OUT01866,FDR022,2026-03-15 10:00:00,2026-03-15 11:15:00,31,Weather,Velachery
OUT01867,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,175,Line Fault,Anna Nagar
OUT01868,FDR046,2026-03-15 10:00:00,2026-03-15 11:15:00,72,Weather,Anna Nagar
OUT01869,FDR004,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Weather,Velachery
OUT01870,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,37,Line Fault,Adyar
OUT01871,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,44,Equipment Failure,Anna Nagar
OUT01872,FDR007,2026-03-15 10:00:00,2026-03-15 11:15:00,145,Line Fault,Adyar
OUT01873,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,95,Line Fault,Adyar
OUT01874,FDR047,2026-03-15 10:00:00,2026-03-15 11:15:00,68,Line Fault,Velachery
OUT01875,FDR034,2026-03-15 10:00:00,2026-03-15 11:15:00,78,Line Fault,Anna Nagar
OUT01876,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,91,Weather,Velachery
OUT01877,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,122,Equipment Failure,Velachery
OUT01878,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,80,Line Fault,Anna Nagar
OUT01879,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,163,Equipment Failure,Anna Nagar
OUT01880,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,152,Line Fault,Adyar
OUT01881,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,21,Equipment Failure,Anna Nagar
OUT01882,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,39,Weather,Velachery
OUT01883,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,105,Line Fault,Velachery
OUT01884,FDR031,2026-03-15 10:00:00,2026-03-15 11:15:00,42,Line Fault,Adyar
OUT01885,FDR009,2026-03-15 10:00:00,2026-03-15 11:15:00,98,Line Fault,Velachery
OUT01886,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,48,Equipment Failure,Adyar
OUT01887,FDR035,2026-03-15 10:00:00,2026-03-15 11:15:00,81,Weather,Adyar
OUT01888,FDR010,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Line Fault,Velachery
OUT01889,FDR015,2026-03-15 10:00:00,2026-03-15 11:15:00,128,Line Fault,Anna Nagar
OUT01890,FDR019,2026-03-15 10:00:00,2026-03-15 11:15:00,59,Equipment Failure,Anna Nagar
OUT01891,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,50,Weather,Anna Nagar
OUT01892,FDR006,2026-03-15 10:00:00,2026-03-15 11:15:00,100,Line Fault,Velachery
OUT01893,FDR001,2026-03-15 10:00:00,2026-03-15 11:15:00,96,Equipment Failure,Anna Nagar
OUT01894,FDR003,2026-03-15 10:00:00,2026-03-15 11:15:00,55,Line Fault,Velachery
OUT01895,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,45,Equipment Failure,Anna Nagar
OUT01896,FDR039,2026-03-15 10:00:00,2026-03-15 11:15:00,132,Equipment Failure,Adyar
OUT01897,FDR002,2026-03-15 10:00:00,2026-03-15 11:15:00,172,Line Fault,Velachery
OUT01898,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,22,Weather,Velachery
OUT01899,FDR045,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Equipment Failure,Adyar
OUT01900,FDR020,2026-03-15 10:00:00,2026-03-15 11:15:00,148,Line Fault,Adyar
OUT01901,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,66,Equipment Failure,Velachery
OUT01902,FDR028,2026-03-15 10:00:00,2026-03-15 11:15:00,20,Weather,Adyar
OUT01903,FDR016,2026-03-15 10:00:00,2026-03-15 11:15:00,83,Equipment Failure,Velachery
OUT01904,FDR049,2026-03-15 10:00:00,2026-03-15 11:15:00,135,Line Fault,Adyar
OUT01905,FDR033,2026-03-15 10:00:00,2026-03-15 11:15:00,147,Line Fault,Adyar
OUT01906,FDR029,2026-03-15 10:00:00,2026-03-15 11:15:00,144,Equipment Failure,Velachery
OUT01907,FDR027,2026-03-15 10:00:00,2026-03-15 11:15:00,67,Equipment Failure,Adyar
OUT01908,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,118,Line Fault,Anna Nagar
OUT01909,FDR008,2026-03-15 10:00:00,2026-03-15 11:15:00,19,Line Fault,Velachery
OUT01910,FDR037,2026-03-15 10:00:00,2026-03-15 11:15:00,74,Line Fault,Velachery
OUT01911,FDR042,2026-03-15 10:00:00,2026-03-15 11:15:00,131,Weather,Anna Nagar
OUT01912,FDR018,2026-03-15 10:00:00,2026-03-15 11:15:00,157,Equipment Failure,Velachery
OUT01913,FDR013,2026-03-15 10:00:00,2026-03-15 11:15:00,23,Equipment Failure,Velachery
OUT01914,FDR036,2026-03-15 10:00:00,2026-03-15 11:15:00,123,Line Fault,Adyar
