Load_ID,Transformer_ID,Date_Time,Load_KW,Voltage,Temperature,Utilization_Percentage
LD006799,TX0005,2026-04-01 12:00:00,266.75,421.2,57.9,65.96
LD006800,TX0031,2026-04-01 12:00:00,217.64,419.6,57.4,87.41
LD006801,TX0092,2026-04-01 12:00:00,210.76,408.4,68.6,90.53
LD006802,TX0030,2026-04-01 12:00:00,106.13,415.8,76.4,76.24
LD006803,TX0077,2026-04-01 12:00:00,181.27,410.2,53.9,49.26
LD006804,TX0045,2026-04-01 12:00:00,114.5,417.3,76.4,51.22
LD006805,TX0041,2026-04-01 12:00:00,324.69,427.4,46.5,76.03
LD006806,TX0029,2026-04-01 12:00:00,87.76,416.6,57.6,69.79
LD006807,TX0097,2026-04-01 12:00:00,55.31,429.9,58.9,86.78
LD006808,TX0041,2026-04-01 12:00:00,181.61,415.0,46.7,84.26
LD006809,TX0054,2026-04-01 12:00:00,45.63,405.1,66.6,90.82
LD006810,TX0010,2026-04-01 12:00:00,168.79,429.4,47.1,46.88
LD006811,TX0047,2026-04-01 12:00:00,320.97,405.1,71.1,60.23
LD006812,TX0019,2026-04-01 12:00:00,327.75,417.3,71.2,48.94
LD006813,TX0073,2026-04-01 12:00:00,176.59,421.8,52.2,70.01
LD006814,TX0064,2026-04-01 12:00:00,263.31,414.5,48.2,43.25
LD006815,TX0048,2026-04-01 12:00:00,263.44,401.3,48.5,75.87
LD006816,TX0063,2026-04-01 12:00:00,196.11,418.9,55.7,91.12
LD006817,TX0016,2026-04-01 12:00:00,234.48,429.6,76.4,93.54
LD006818,TX0044,2026-04-01 12:00:00,264.56,420.5,68.2,87.01
LD006819,TX0091,2026-04-01 12:00:00,198.64,418.4,68.7,46.44
LD006820,TX0048,2026-04-01 12:00:00,380.42,417.7,64.6,64.66
LD006821,TX0047,2026-04-01 12:00:00,351.32,410.8,69.2,74.26
LD006822,TX0039,2026-04-01 12:00:00,292.76,408.6,83.1,61.93
LD006823,TX0070,2026-04-01 12:00:00,243.38,421.9,79.3,40.99
LD006824,TX0083,2026-04-01 12:00:00,288.91,408.8,46.4,63.53
LD006825,TX0031,2026-04-01 12:00:00,338.82,427.4,60.2,82.08
LD006826,TX0083,2026-04-01 12:00:00,81.91,405.8,75.7,42.49
LD006827,TX0032,2026-04-01 12:00:00,79.91,429.2,83.8,44.27
LD006828,TX0051,2026-04-01 12:00:00,176.14,413.2,52.4,70.18
LD006829,TX0045,2026-04-01 12:00:00,379.72,402.9,69.9,59.0
LD006830,TX0003,2026-04-01 12:00:00,89.03,401.2,80.9,70.1
LD006831,TX0086,2026-04-01 12:00:00,224.59,424.9,60.0,63.56
LD006832,TX0011,2026-04-01 12:00:00,121.23,415.5,59.9,52.62
LD006833,TX0096,2026-04-01 12:00:00,95.28,405.9,49.1,75.44
LD006834,TX0004,2026-04-01 12:00:00,355.48,407.9,58.7,92.07
LD006835,TX0053,2026-04-01 12:00:00,289.65,402.9,82.4,72.5
LD006836,TX0076,2026-04-01 12:00:00,272.06,407.7,77.5,77.2
LD006837,TX0093,2026-04-01 12:00:00,245.78,402.4,54.4,60.63
LD006838,TX0004,2026-04-01 12:00:00,298.96,412.5,83.5,83.37
LD006839,TX0067,2026-04-01 12:00:00,314.43,414.3,49.2,42.18
LD006840,TX0023,2026-04-01 12:00:00,173.31,416.8,84.7,62.07
LD006841,TX0074,2026-04-01 12:00:00,181.51,417.0,63.5,79.29
LD006842,TX0056,2026-04-01 12:00:00,110.82,409.0,54.3,44.1
LD006843,TX0017,2026-04-01 12:00:00,350.59,426.1,52.7,90.9
LD006844,TX0093,2026-04-01 12:00:00,88.49,409.5,74.3,87.71
LD006845,TX0012,2026-04-01 12:00:00,237.6,417.5,69.5,81.1
LD006846,TX0039,2026-04-01 12:00:00,50.74,409.4,83.7,52.59
LD006847,TX0082,2026-04-01 12:00:00,223.13,424.8,82.5,43.78
LD006848,TX0086,2026-04-01 12:00:00,349.18,429.9,78.5,63.96
LD006849,TX0083,2026-04-01 12:00:00,373.76,405.1,55.5,60.31
LD006850,TX0081,2026-04-01 12:00:00,343.65,428.6,77.9,43.75
LD006851,TX0042,2026-04-01 12:00:00,314.94,402.1,74.2,71.51
LD006852,TX0049,2026-04-01 12:00:00,97.07,424.2,80.8,93.06
LD006853,TX0005,2026-04-01 12:00:00,255.03,428.3,63.6,78.87
LD006854,TX0015,2026-04-01 12:00:00,83.95,419.5,54.0,88.79
LD006855,TX0063,2026-04-01 12:00:00,69.07,409.8,78.9,41.85
LD006856,TX0026,2026-04-01 12:00:00,43.97,405.8,69.6,52.49
LD006857,TX0024,2026-04-01 12:00:00,120.92,424.6,64.3,80.86
LD006858,TX0043,2026-04-01 12:00:00,307.3,402.9,70.0,79.13
LD006859,TX0084,2026-04-01 12:00:00,212.88,414.4,80.9,45.74
LD006860,TX0085,2026-04-01 12:00:00,99.64,423.9,50.2,93.89
LD006861,TX0099,2026-04-01 12:00:00,129.35,424.8,53.0,58.02
LD006862,TX0091,2026-04-01 12:00:00,135.98,410.5,49.8,57.28
LD006863,TX0036,2026-04-01 12:00:00,336.12,415.8,68.7,71.24
LD006864,TX0074,2026-04-01 12:00:00,140.57,404.4,52.0,87.49
LD006865,TX0098,2026-04-01 12:00:00,116.28,417.2,47.7,67.0
LD006866,TX0026,2026-04-01 12:00:00,192.71,414.1,69.1,75.13
LD006867,TX0064,2026-04-01 12:00:00,358.31,427.2,55.7,89.28
LD006868,TX0011,2026-04-01 12:00:00,308.84,414.0,69.3,46.09
LD006869,TX0020,2026-04-01 12:00:00,280.88,419.1,69.2,79.38
LD006870,TX0052,2026-04-01 12:00:00,370.95,411.0,56.0,94.73
LD006871,TX0033,2026-04-01 12:00:00,326.97,408.5,79.7,65.33
LD006872,TX0006,2026-04-01 12:00:00,161.13,403.8,69.8,90.11
LD006873,TX0002,2026-04-01 12:00:00,59.83,415.1,69.3,46.6
LD006874,TX0073,2026-04-01 12:00:00,74.7,415.8,80.3,73.08
LD006875,TX0096,2026-04-01 12:00:00,177.2,411.8,82.2,81.16
LD006876,TX0019,2026-04-01 12:00:00,168.01,416.8,77.9,94.29
LD006877,TX0089,2026-04-01 12:00:00,343.35,417.6,68.0,84.43
LD006878,TX0030,2026-04-01 12:00:00,393.45,403.6,66.4,48.41
LD006879,TX0081,2026-04-01 12:00:00,384.75,407.9,58.0,78.57
LD006880,TX0077,2026-04-01 12:00:00,276.67,425.8,50.7,42.72
LD006881,TX0025,2026-04-01 12:00:00,185.58,414.5,75.8,70.06
LD006882,TX0014,2026-04-01 12:00:00,173.38,410.4,79.1,88.45
LD006883,TX0082,2026-04-01 12:00:00,48.72,402.1,60.5,54.81
LD006884,TX0016,2026-04-01 12:00:00,352.94,415.3,80.1,54.7
LD006885,TX0008,2026-04-01 12:00:00,364.79,419.2,73.6,88.26
LD006886,TX0085,2026-04-01 12:00:00,113.52,417.0,81.4,44.69
LD006887,TX0015,2026-04-01 12:00:00,166.69,423.6,78.5,54.93
LD006888,TX0065,2026-04-01 12:00:00,262.87,408.4,46.1,83.81
LD006889,TX0079,2026-04-01 12:00:00,146.01,401.5,55.3,45.48
LD006890,TX0017,2026-04-01 12:00:00,167.32,417.4,71.0,73.51
LD006891,TX0038,2026-04-01 12:00:00,205.89,406.9,77.7,41.34
LD006892,TX0090,2026-04-01 12:00:00,170.82,405.5,79.6,61.15
LD006893,TX0014,2026-04-01 12:00:00,79.1,419.5,75.4,82.43
LD006894,TX0048,2026-04-01 12:00:00,302.0,416.0,49.3,84.89
LD006895,TX0097,2026-04-01 12:00:00,97.47,425.7,47.2,78.52
LD006896,TX0042,2026-04-01 12:00:00,348.54,423.2,70.4,51.34
LD006897,TX0015,2026-04-01 12:00:00,156.83,413.6,57.2,80.33
LD006898,TX0088,2026-04-01 12:00:00,132.05,409.3,79.1,78.59
LD006899,TX0021,2026-04-01 12:00:00,295.75,429.3,74.3,87.21
LD006900,TX0018,2026-04-01 12:00:00,318.09,420.3,83.4,90.52
LD006901,TX0071,2026-04-01 12:00:00,152.2,429.7,51.5,87.45
LD006902,TX0057,2026-04-01 12:00:00,364.66,417.4,84.6,76.32
LD006903,TX0082,2026-04-01 12:00:00,279.1,407.0,62.8,81.92
LD006904,TX0082,2026-04-01 12:00:00,86.23,420.2,58.4,88.42
LD006905,TX0001,2026-04-01 12:00:00,92.06,427.2,69.5,65.55
LD006906,TX0087,2026-04-01 12:00:00,121.06,419.1,79.9,60.92
LD006907,TX0071,2026-04-01 12:00:00,321.67,414.0,83.4,51.54
LD006908,TX0064,2026-04-01 12:00:00,376.8,406.6,66.5,54.6
LD006909,TX0020,2026-04-01 12:00:00,318.48,421.5,61.6,69.94
LD006910,TX0060,2026-04-01 12:00:00,48.87,409.4,57.6,47.28
LD006911,TX0032,2026-04-01 12:00:00,93.4,413.0,64.8,83.84
LD006912,TX0005,2026-04-01 12:00:00,230.92,420.1,75.7,49.56
LD006913,TX0044,2026-04-01 12:00:00,247.67,414.6,46.4,60.04
LD006914,TX0022,2026-04-01 12:00:00,341.85,416.9,74.9,48.29
LD006915,TX0032,2026-04-01 12:00:00,170.08,406.3,50.5,86.84
LD006916,TX0042,2026-04-01 12:00:00,350.08,424.6,75.9,84.31
LD006917,TX0071,2026-04-01 12:00:00,97.39,404.5,48.2,59.26
LD006918,TX0071,2026-04-01 12:00:00,109.91,405.2,50.7,63.54
LD006919,TX0051,2026-04-01 12:00:00,143.05,401.8,73.1,89.02
LD006920,TX0021,2026-04-01 12:00:00,128.15,421.2,70.4,46.15
LD006921,TX0044,2026-04-01 12:00:00,321.94,428.0,56.0,92.2
LD006922,TX0073,2026-04-01 12:00:00,162.58,402.1,65.8,53.28
LD006923,TX0044,2026-04-01 12:00:00,80.4,405.3,77.4,75.84
LD006924,TX0054,2026-04-01 12:00:00,226.37,411.2,64.5,62.42
LD006925,TX0059,2026-04-01 12:00:00,85.56,408.5,59.7,66.52
LD006926,TX0044,2026-04-01 12:00:00,336.47,418.9,60.5,45.18
LD006927,TX0059,2026-04-01 12:00:00,159.65,401.2,52.2,72.92
LD006928,TX0015,2026-04-01 12:00:00,217.95,417.5,75.9,86.91
LD006929,TX0049,2026-04-01 12:00:00,358.17,416.6,64.1,65.06
LD006930,TX0026,2026-04-01 12:00:00,184.52,401.2,61.1,81.32
LD006931,TX0072,2026-04-01 12:00:00,74.67,411.3,66.1,58.17
LD006932,TX0002,2026-04-01 12:00:00,351.52,427.6,70.8,72.72
LD006933,TX0073,2026-04-01 12:00:00,89.45,405.8,57.8,45.92
LD006934,TX0100,2026-04-01 12:00:00,310.64,427.9,72.9,88.48
LD006935,TX0082,2026-04-01 12:00:00,198.84,421.9,50.0,91.84
LD006936,TX0024,2026-04-01 12:00:00,317.32,407.8,77.1,90.35
LD006937,TX0003,2026-04-01 12:00:00,77.23,400.3,56.2,65.1
LD006938,TX0045,2026-04-01 12:00:00,307.48,412.7,52.7,46.48
LD006939,TX0021,2026-04-01 12:00:00,258.91,418.0,84.3,66.57
LD006940,TX0052,2026-04-01 12:00:00,121.01,403.2,79.9,71.7
LD006941,TX0011,2026-04-01 12:00:00,196.21,401.9,71.4,71.18
LD006942,TX0065,2026-04-01 12:00:00,349.24,401.3,67.1,76.11
LD006943,TX0076,2026-04-01 12:00:00,234.02,422.7,57.2,53.27
LD006944,TX0044,2026-04-01 12:00:00,88.05,423.1,70.4,44.0
LD006945,TX0006,2026-04-01 12:00:00,312.08,420.0,56.3,62.81
LD006946,TX0071,2026-04-01 12:00:00,84.55,421.5,62.9,75.94
LD006947,TX0068,2026-04-01 12:00:00,166.73,410.4,67.7,55.38
LD006948,TX0008,2026-04-01 12:00:00,77.75,403.6,54.5,80.83
LD006949,TX0023,2026-04-01 12:00:00,182.69,404.1,69.4,83.4
LD006950,TX0053,2026-04-01 12:00:00,348.33,409.4,54.7,54.53
LD006951,TX0062,2026-04-01 12:00:00,320.14,411.2,51.0,73.83
LD006952,TX0051,2026-04-01 12:00:00,367.56,427.2,77.1,42.07
LD006953,TX0014,2026-04-01 12:00:00,234.38,411.3,72.6,65.54
LD006954,TX0055,2026-04-01 12:00:00,275.94,413.1,56.3,53.76
LD006955,TX0033,2026-04-01 12:00:00,267.64,412.9,74.3,81.86
LD006956,TX0005,2026-04-01 12:00:00,57.94,421.9,52.5,68.99
LD006957,TX0006,2026-04-01 12:00:00,258.22,400.9,74.4,76.75
LD006958,TX0045,2026-04-01 12:00:00,209.57,413.4,45.3,59.83
LD006959,TX0087,2026-04-01 12:00:00,169.75,426.1,45.7,75.53
LD006960,TX0015,2026-04-01 12:00:00,97.3,426.2,48.1,42.68
LD006961,TX0098,2026-04-01 12:00:00,85.07,422.2,62.8,54.12
LD006962,TX0061,2026-04-01 12:00:00,222.59,412.0,52.2,59.18
LD006963,TX0053,2026-04-01 12:00:00,100.19,407.5,75.2,65.57
LD006964,TX0053,2026-04-01 12:00:00,309.73,402.7,83.5,83.14
LD006965,TX0057,2026-04-01 12:00:00,318.16,414.4,63.7,57.96
LD006966,TX0067,2026-04-01 12:00:00,143.77,425.7,68.8,81.75
LD006967,TX0094,2026-04-01 12:00:00,262.26,410.5,58.5,70.42
LD006968,TX0080,2026-04-01 12:00:00,62.48,415.4,61.7,76.54
LD006969,TX0014,2026-04-01 12:00:00,366.64,409.8,70.1,75.08
LD006970,TX0021,2026-04-01 12:00:00,265.5,412.1,66.5,54.66
LD006971,TX0066,2026-04-01 12:00:00,167.85,404.2,57.4,62.3
LD006972,TX0049,2026-04-01 12:00:00,238.66,420.8,55.0,94.63
LD006973,TX0020,2026-04-01 12:00:00,165.87,401.5,69.6,43.43
LD006974,TX0018,2026-04-01 12:00:00,69.15,429.2,81.5,57.73
LD006975,TX0052,2026-04-01 12:00:00,134.4,411.5,46.7,62.7
LD006976,TX0083,2026-04-01 12:00:00,43.73,408.1,48.3,59.63
LD006977,TX0017,2026-04-01 12:00:00,318.11,417.7,53.3,63.57
LD006978,TX0078,2026-04-01 12:00:00,387.98,427.1,72.2,85.98
LD006979,TX0013,2026-04-01 12:00:00,150.24,426.5,48.1,93.77
LD006980,TX0027,2026-04-01 12:00:00,298.16,427.8,80.8,86.94
LD006981,TX0006,2026-04-01 12:00:00,228.49,402.8,60.4,56.42
LD006982,TX0035,2026-04-01 12:00:00,47.65,406.8,51.2,67.75
LD006983,TX0099,2026-04-01 12:00:00,390.82,402.2,72.1,73.66
LD006984,TX0018,2026-04-01 12:00:00,386.49,402.8,84.1,40.45
LD006985,TX0034,2026-04-01 12:00:00,360.3,405.6,74.3,46.61
LD006986,TX0036,2026-04-01 12:00:00,153.38,403.6,62.2,75.21
LD006987,TX0022,2026-04-01 12:00:00,88.21,410.0,81.4,71.35
LD006988,TX0068,2026-04-01 12:00:00,153.32,412.3,58.7,75.5
LD006989,TX0063,2026-04-01 12:00:00,305.3,410.2,52.0,86.73
LD006990,TX0041,2026-04-01 12:00:00,212.05,412.3,84.1,61.09
LD006991,TX0093,2026-04-01 12:00:00,370.1,426.0,73.9,45.42
LD006992,TX0056,2026-04-01 12:00:00,47.01,424.8,54.5,71.96
LD006993,TX0032,2026-04-01 12:00:00,386.15,428.9,69.6,85.78
LD006994,TX0077,2026-04-01 12:00:00,384.89,423.6,70.7,52.77
LD006995,TX0088,2026-04-01 12:00:00,322.36,425.3,61.1,61.74
LD006996,TX0016,2026-04-01 12:00:00,222.62,420.8,73.3,44.23
LD006997,TX0065,2026-04-01 12:00:00,168.97,405.2,58.6,65.49
LD006998,TX0090,2026-04-01 12:00:00,384.01,428.1,61.8,57.57
LD006999,TX0016,2026-04-01 12:00:00,288.07,406.3,84.8,76.2
LD007000,TX0045,2026-04-01 12:00:00,315.18,420.3,84.1,61.61
LD007001,TX0048,2026-04-01 12:00:00,330.97,406.9,49.2,78.54
LD007002,TX0043,2026-04-01 12:00:00,349.78,402.7,67.4,49.77
LD007003,TX0092,2026-04-01 12:00:00,220.52,405.9,53.4,82.26
LD007004,TX0020,2026-04-01 12:00:00,384.34,407.0,56.4,61.34
LD007005,TX0032,2026-04-01 12:00:00,146.24,411.4,72.6,66.45
LD007006,TX0071,2026-04-01 12:00:00,324.66,402.1,74.9,51.78
LD007007,TX0070,2026-04-01 12:00:00,85.74,417.6,57.9,81.35
LD007008,TX0019,2026-04-01 12:00:00,172.61,424.0,67.4,56.03
LD007009,TX0008,2026-04-01 12:00:00,199.9,422.9,71.3,89.3
LD007010,TX0081,2026-04-01 12:00:00,239.46,425.1,65.9,61.76
LD007011,TX0083,2026-04-01 12:00:00,67.15,429.4,45.1,66.79
LD007012,TX0049,2026-04-01 12:00:00,182.39,429.9,49.3,65.42
LD007013,TX0019,2026-04-01 12:00:00,152.26,412.3,48.8,73.19
LD007014,TX0009,2026-04-01 12:00:00,206.29,415.1,60.4,72.69
LD007015,TX0034,2026-04-01 12:00:00,302.75,414.9,62.5,71.57
LD007016,TX0034,2026-04-01 12:00:00,94.47,419.3,58.0,49.32
LD007017,TX0098,2026-04-01 12:00:00,285.71,407.4,67.8,55.49
LD007018,TX0066,2026-04-01 12:00:00,168.52,423.2,48.8,70.35
LD007019,TX0017,2026-04-01 12:00:00,150.31,403.8,84.6,94.82
LD007020,TX0010,2026-04-01 12:00:00,184.81,428.5,61.1,60.92
LD007021,TX0068,2026-04-01 12:00:00,348.15,403.7,46.8,58.63
LD007022,TX0064,2026-04-01 12:00:00,64.24,422.3,74.7,60.41
LD007023,TX0023,2026-04-01 12:00:00,246.81,411.9,53.7,85.62
LD007024,TX0087,2026-04-01 12:00:00,304.54,419.0,46.8,76.03
LD007025,TX0073,2026-04-01 12:00:00,264.71,409.4,54.4,89.8
LD007026,TX0008,2026-04-01 12:00:00,232.74,403.6,46.0,46.32
LD007027,TX0046,2026-04-01 12:00:00,263.98,428.1,64.3,81.13
LD007028,TX0039,2026-04-01 12:00:00,167.49,415.3,50.6,63.6
LD007029,TX0018,2026-04-01 12:00:00,192.91,409.0,79.8,86.26
LD007030,TX0093,2026-04-01 12:00:00,179.68,418.7,74.2,52.93
LD007031,TX0068,2026-04-01 12:00:00,248.8,407.7,80.5,47.21
LD007032,TX0017,2026-04-01 12:00:00,358.49,401.2,57.7,80.5
LD007033,TX0038,2026-04-01 12:00:00,210.18,423.8,79.3,53.92
LD007034,TX0070,2026-04-01 12:00:00,185.85,429.9,78.1,66.95
LD007035,TX0087,2026-04-01 12:00:00,283.94,428.7,48.4,52.73
LD007036,TX0008,2026-04-01 12:00:00,111.34,426.4,70.7,76.16
LD007037,TX0056,2026-04-01 12:00:00,361.24,422.4,80.4,69.63
LD007038,TX0060,2026-04-01 12:00:00,312.49,404.9,76.3,69.91
LD007039,TX0051,2026-04-01 12:00:00,165.93,404.7,73.4,78.79
LD007040,TX0012,2026-04-01 12:00:00,115.01,404.5,65.0,42.32
LD007041,TX0081,2026-04-01 12:00:00,270.25,413.8,82.3,41.94
LD007042,TX0015,2026-04-01 12:00:00,385.31,414.3,79.8,45.61
LD007043,TX0004,2026-04-01 12:00:00,354.84,417.3,69.9,64.61
LD007044,TX0044,2026-04-01 12:00:00,67.8,406.8,47.1,58.89
LD007045,TX0017,2026-04-01 12:00:00,139.97,401.2,79.6,54.79
LD007046,TX0027,2026-04-01 12:00:00,287.44,403.0,81.6,88.55
LD007047,TX0047,2026-04-01 12:00:00,235.37,402.1,47.9,88.76
LD007048,TX0084,2026-04-01 12:00:00,110.08,423.8,68.6,52.86
LD007049,TX0035,2026-04-01 12:00:00,351.78,404.0,49.9,85.16
LD007050,TX0029,2026-04-01 12:00:00,387.66,422.5,64.4,67.65
LD007051,TX0013,2026-04-01 12:00:00,179.64,403.2,58.2,85.44
LD007052,TX0024,2026-04-01 12:00:00,253.71,414.9,63.7,56.93
LD007053,TX0018,2026-04-01 12:00:00,167.49,408.6,60.9,64.33
LD007054,TX0099,2026-04-01 12:00:00,114.37,419.5,82.9,50.81
LD007055,TX0091,2026-04-01 12:00:00,363.33,404.4,78.8,92.13
LD007056,TX0062,2026-04-01 12:00:00,191.78,417.7,68.5,58.43
LD007057,TX0014,2026-04-01 12:00:00,49.89,417.1,59.2,61.17
LD007058,TX0015,2026-04-01 12:00:00,156.27,412.1,53.1,75.45
LD007059,TX0064,2026-04-01 12:00:00,182.66,414.5,57.6,48.12
LD007060,TX0025,2026-04-01 12:00:00,101.15,404.4,45.8,42.4
LD007061,TX0009,2026-04-01 12:00:00,304.66,424.3,51.4,65.83
LD007062,TX0029,2026-04-01 12:00:00,103.72,418.1,48.5,62.33
LD007063,TX0083,2026-04-01 12:00:00,352.12,403.6,70.0,85.25
LD007064,TX0013,2026-04-01 12:00:00,258.62,427.5,62.3,42.62
LD007065,TX0075,2026-04-01 12:00:00,325.19,418.7,52.3,43.15
LD007066,TX0075,2026-04-01 12:00:00,285.26,405.2,68.3,79.21
LD007067,TX0080,2026-04-01 12:00:00,314.62,406.7,62.4,76.71
LD007068,TX0016,2026-04-01 12:00:00,190.18,406.1,82.5,55.59
LD007069,TX0027,2026-04-01 12:00:00,253.57,406.8,68.5,52.21
LD007070,TX0006,2026-04-01 12:00:00,177.35,406.3,71.2,70.85
LD007071,TX0075,2026-04-01 12:00:00,299.18,422.4,71.0,74.29
LD007072,TX0010,2026-04-01 12:00:00,151.8,417.7,57.1,86.69
LD007073,TX0035,2026-04-01 12:00:00,160.53,407.0,80.2,60.01
LD007074,TX0026,2026-04-01 12:00:00,338.0,428.0,70.0,50.14
LD007075,TX0024,2026-04-01 12:00:00,104.85,400.3,84.0,44.11
LD007076,TX0055,2026-04-01 12:00:00,183.64,420.6,83.4,58.42
LD007077,TX0051,2026-04-01 12:00:00,246.37,416.3,68.5,58.34
LD007078,TX0061,2026-04-01 12:00:00,88.06,415.9,47.9,93.48
LD007079,TX0093,2026-04-01 12:00:00,260.6,416.5,73.2,54.64
LD007080,TX0010,2026-04-01 12:00:00,174.57,414.6,45.3,89.12
LD007081,TX0048,2026-04-01 12:00:00,117.12,428.4,72.6,85.87
LD007082,TX0023,2026-04-01 12:00:00,60.55,418.6,64.0,74.63
LD007083,TX0092,2026-04-01 12:00:00,242.78,413.8,67.0,49.73
LD007084,TX0043,2026-04-01 12:00:00,389.69,425.8,80.7,43.7
LD007085,TX0100,2026-04-01 12:00:00,318.36,426.7,72.8,45.06
LD007086,TX0039,2026-04-01 12:00:00,182.62,423.2,63.6,40.02
LD007087,TX0009,2026-04-01 12:00:00,108.26,417.2,78.3,79.52
LD007088,TX0082,2026-04-01 12:00:00,310.26,401.3,57.7,63.06
LD007089,TX0081,2026-04-01 12:00:00,350.94,427.3,80.7,85.45
LD007090,TX0026,2026-04-01 12:00:00,164.25,424.5,49.3,64.98
LD007091,TX0093,2026-04-01 12:00:00,62.38,428.0,81.3,83.64
LD007092,TX0022,2026-04-01 12:00:00,262.92,404.0,69.5,78.55
LD007093,TX0004,2026-04-01 12:00:00,73.01,428.8,79.5,51.19
LD007094,TX0044,2026-04-01 12:00:00,102.48,429.0,71.4,52.63
LD007095,TX0047,2026-04-01 12:00:00,41.58,413.6,80.2,42.5
LD007096,TX0017,2026-04-01 12:00:00,133.92,402.2,75.2,69.8
LD007097,TX0019,2026-04-01 12:00:00,314.25,418.7,46.4,63.66
LD007098,TX0035,2026-04-01 12:00:00,335.46,418.8,52.5,88.46
LD007099,TX0025,2026-04-01 12:00:00,381.33,415.9,62.4,42.6
LD007100,TX0069,2026-04-01 12:00:00,336.2,409.8,80.9,94.97
LD007101,TX0062,2026-04-01 12:00:00,116.06,402.2,84.7,77.65
LD007102,TX0067,2026-04-01 12:00:00,228.46,416.9,51.1,86.74
LD007103,TX0045,2026-04-01 12:00:00,251.27,409.4,82.9,52.74
LD007104,TX0084,2026-04-01 12:00:00,85.9,403.0,58.7,94.24
LD007105,TX0017,2026-04-01 12:00:00,196.76,405.7,53.6,41.15
LD007106,TX0044,2026-04-01 12:00:00,149.92,423.7,49.2,57.6
LD007107,TX0092,2026-04-01 12:00:00,311.02,424.2,48.9,72.92
LD007108,TX0085,2026-04-01 12:00:00,68.69,423.0,82.4,65.23
LD007109,TX0080,2026-04-01 12:00:00,139.3,402.3,60.3,85.57
LD007110,TX0064,2026-04-01 12:00:00,77.33,403.3,83.2,86.34
LD007111,TX0091,2026-04-01 12:00:00,206.69,407.0,65.2,45.67
LD007112,TX0065,2026-04-01 12:00:00,108.0,429.4,60.6,80.05
LD007113,TX0072,2026-04-01 12:00:00,77.79,408.2,76.2,76.3
LD007114,TX0016,2026-04-01 12:00:00,277.03,428.0,63.5,86.78
LD007115,TX0022,2026-04-01 12:00:00,344.24,419.8,65.8,55.7
LD007116,TX0028,2026-04-01 12:00:00,112.54,400.8,80.1,91.28
LD007117,TX0091,2026-04-01 12:00:00,83.98,414.6,75.7,44.26
LD007118,TX0069,2026-04-01 12:00:00,277.72,425.1,76.6,91.57
LD007119,TX0032,2026-04-01 12:00:00,55.58,401.9,70.5,88.67
LD007120,TX0057,2026-04-01 12:00:00,125.8,418.3,51.5,52.91
LD007121,TX0012,2026-04-01 12:00:00,149.79,409.6,49.5,40.08
LD007122,TX0027,2026-04-01 12:00:00,371.05,406.0,74.9,44.05
LD007123,TX0048,2026-04-01 12:00:00,166.39,415.9,74.6,85.66
LD007124,TX0019,2026-04-01 12:00:00,231.72,423.9,63.2,63.25
LD007125,TX0046,2026-04-01 12:00:00,318.28,423.4,59.4,76.62
LD007126,TX0085,2026-04-01 12:00:00,344.27,405.2,81.0,77.75
LD007127,TX0045,2026-04-01 12:00:00,74.4,410.4,58.9,77.98
LD007128,TX0088,2026-04-01 12:00:00,311.5,410.4,55.5,40.81
LD007129,TX0044,2026-04-01 12:00:00,311.34,424.7,74.7,44.4
LD007130,TX0004,2026-04-01 12:00:00,356.19,414.9,51.3,56.31
LD007131,TX0002,2026-04-01 12:00:00,315.62,411.3,70.9,80.22
LD007132,TX0089,2026-04-01 12:00:00,86.56,424.2,77.1,67.65
LD007133,TX0018,2026-04-01 12:00:00,148.27,426.7,73.2,67.51
LD007134,TX0026,2026-04-01 12:00:00,192.42,409.7,58.4,56.08
LD007135,TX0099,2026-04-01 12:00:00,80.77,429.6,71.6,79.29
LD007136,TX0068,2026-04-01 12:00:00,83.46,416.1,62.3,57.89
LD007137,TX0051,2026-04-01 12:00:00,323.88,401.9,64.2,69.73
LD007138,TX0003,2026-04-01 12:00:00,101.31,411.0,74.0,79.29
LD007139,TX0094,2026-04-01 12:00:00,365.83,416.3,70.7,73.52
LD007140,TX0007,2026-04-01 12:00:00,116.52,424.8,56.6,54.34
LD007141,TX0049,2026-04-01 12:00:00,216.7,421.3,54.8,70.68
LD007142,TX0043,2026-04-01 12:00:00,116.2,406.0,79.8,60.03
LD007143,TX0077,2026-04-01 12:00:00,378.81,412.7,79.0,42.37
LD007144,TX0088,2026-04-01 12:00:00,235.18,402.9,61.1,50.14
LD007145,TX0004,2026-04-01 12:00:00,241.46,426.3,79.6,78.82
LD007146,TX0073,2026-04-01 12:00:00,353.62,400.1,64.6,67.26
LD007147,TX0018,2026-04-01 12:00:00,93.89,407.8,79.0,52.96
LD007148,TX0023,2026-04-01 12:00:00,71.25,422.9,52.3,42.86
LD007149,TX0095,2026-04-01 12:00:00,390.85,400.7,75.6,64.06
LD007150,TX0029,2026-04-01 12:00:00,370.67,421.6,61.5,57.65
LD007151,TX0087,2026-04-01 12:00:00,130.98,419.6,65.0,60.69
LD007152,TX0066,2026-04-01 12:00:00,253.18,413.4,67.1,55.47
LD007153,TX0037,2026-04-01 12:00:00,289.65,404.2,72.2,93.78
LD007154,TX0083,2026-04-01 12:00:00,373.61,409.3,49.2,84.65
LD007155,TX0021,2026-04-01 12:00:00,115.68,406.0,55.1,57.27
